#{"t_start": 1784439046.130854, "env_id": "Reacher-v5"}
r,l,t
-15.735537,50,93.335579
-12.73106,50,93.366113
-11.541365,50,93.396053
-10.976095,50,93.4268
-9.041004,50,93.456743
-7.373236,50,93.486773
-8.033345,50,93.51828
-16.459513,50,93.548309
-10.247348,50,95.69611
-11.168552,50,95.726432
-8.985555,50,95.757816
-15.779912,50,95.787855
-12.419112,50,95.818394
-14.590797,50,95.849747
-7.099475,50,95.880002
-10.157307,50,95.910511
-12.307498,50,95.941423
-9.820614,50,95.973005
-9.372193,50,96.003597
-12.355423,50,96.033796
-11.25673,50,96.065036
-13.837887,50,96.095825
-12.758816,50,96.126282
-11.692637,50,96.157379
-11.091816,50,96.187659
-10.491725,50,96.218157
-9.41093,50,96.249602
-9.413723,50,96.279943
-15.033565,50,96.310688
-7.374308,50,96.34091
-7.155458,50,96.372234
-15.670171,50,96.40261
-13.461464,50,96.432603
-11.432529,50,96.463639
-12.811806,50,96.493889
-8.556714,50,96.523795
-8.615982,50,96.555062
-11.571806,50,96.58505
-11.285612,50,96.615481
-12.135774,50,96.645424
-9.793715,50,96.676457
-15.105439,50,96.706985
-16.177436,50,96.737518
-12.737108,50,96.769411
-12.821684,50,96.970286
-9.829971,50,97.001427
-12.640525,50,97.032116
-9.43796,50,97.063586
-13.102931,50,97.094042
-12.039031,50,99.305529
-12.242529,50,99.335626
-8.783788,50,99.365628
-6.807018,50,99.396888
-11.994753,50,99.42687
-9.385455,50,99.457136
-8.544876,50,99.48832
-8.307729,50,99.518
-12.799047,50,99.548235
-9.820487,50,99.578392
-8.899079,50,99.609761
-8.118792,50,99.640105
-10.797314,50,99.670139
-14.290005,50,99.701071
-14.901085,50,99.73117
-9.92169,50,99.76155
-13.566968,50,99.792581
-15.010286,50,99.822484
-13.2493,50,99.85273
-14.939827,50,99.882747
-10.163229,50,99.913816
-10.374249,50,99.944372
-7.958013,50,99.974479
-9.463796,50,100.005666
-8.939503,50,100.035943
-8.742644,50,100.066002
-10.073124,50,100.09744
-15.195008,50,100.127805
-8.427438,50,100.158418
-10.509112,50,100.188594
-9.36544,50,100.219485
-13.407263,50,100.250267
-12.268875,50,100.280332
-14.626094,50,100.311258
-10.93738,50,100.341891
-11.515302,50,100.371801
-9.036647,50,100.402949
-7.217635,50,100.433482
-8.294207,50,100.463937
-15.603835,50,100.494066
-13.208291,50,100.525097
-14.026325,50,102.781995
-14.027085,50,102.811939
-8.630526,50,102.842881
-13.455256,50,102.873059
-13.103788,50,103.070613
-10.349077,50,103.10111
-9.411985,50,103.13226
-8.704796,50,103.162345
-9.372861,50,103.192602
-10.294192,50,103.22267
-7.452295,50,103.253537
-13.361329,50,103.283827
-7.941437,50,103.313759
-8.811139,50,103.344705
-10.177392,50,103.37496
-11.885756,50,103.40479
-8.302791,50,103.435999
-15.61311,50,103.465927
-10.077459,50,103.496016
-15.602242,50,103.525875
-12.555624,50,103.556725
-12.656721,50,103.587101
-8.075763,50,103.616909
-10.618617,50,103.647889
-8.790568,50,103.678313
-9.467624,50,103.708426
-14.680753,50,103.739365
-12.751898,50,103.769369
-14.889168,50,103.79975
-12.465959,50,103.8297
-8.229489,50,103.860757
-13.744229,50,103.890996
-9.618474,50,103.921238
-11.136512,50,103.952581
-11.24321,50,103.982863
-10.820337,50,104.012659
-13.78898,50,104.043528
-8.420939,50,104.073648
-7.698727,50,104.103489
-9.075884,50,104.133929
-8.907191,50,104.164886
-11.406664,50,106.402547
-8.191932,50,106.432404
-13.116106,50,106.462379
-8.43947,50,106.493492
-8.549666,50,106.523953
-7.563939,50,106.553906
-10.827237,50,106.584723
-8.015849,50,106.614674
-6.617143,50,106.643806
-8.557145,50,106.674032
-7.972965,50,106.703708
-13.487915,50,106.733427
-11.214716,50,106.762748
-12.128539,50,106.955136
-14.208449,50,106.986432
-7.778271,50,107.016261
-12.854232,50,107.046072
-6.909409,50,107.076805
-10.716282,50,107.106467
-6.827679,50,107.136619
-9.156908,50,107.166523
-13.305482,50,107.197229
-12.306777,50,107.227334
-10.497292,50,107.257073
-15.503595,50,107.287707
-8.781126,50,107.317547
-12.91741,50,107.347158
-12.155341,50,107.377731
-7.610139,50,107.407267
-11.502079,50,107.437589
-15.279846,50,107.467834
-7.399875,50,107.498422
-12.210633,50,107.528372
-14.011253,50,107.557783
-8.352416,50,107.588407
-12.576655,50,107.618455
-13.491949,50,107.648583
-12.546617,50,107.678442
-5.980075,50,107.709261
-10.86772,50,107.73893
-11.214637,50,107.768911
-13.959766,50,109.914225
-10.729505,50,109.944163
-6.978552,50,109.97457
-10.59364,50,110.004361
-14.775919,50,110.035677
-15.024432,50,110.066228
-9.149627,50,110.096499
-10.697341,50,110.127635
-8.003474,50,110.15825
-12.356697,50,110.188507
-13.53309,50,110.219947
-10.307229,50,110.249944
-7.546241,50,110.280413
-9.191839,50,110.311641
-10.892389,50,110.341116
-7.876876,50,110.371394
-11.485931,50,110.401217
-11.179747,50,110.4323
-7.078593,50,110.462723
-6.91777,50,110.492736
-9.698608,50,110.523853
-12.723658,50,110.554384
-6.565667,50,110.7487
-13.156883,50,110.77899
-13.218429,50,110.809434
-13.019301,50,110.840453
-10.534543,50,110.871005
-8.457753,50,110.901016
-8.996135,50,110.931719
-9.700685,50,110.961945
-9.536749,50,110.992237
-12.820283,50,111.023226
-14.413952,50,111.053289
-10.726033,50,111.08352
-8.335039,50,111.113933
-11.474582,50,111.144923
-11.483899,50,111.174813
-12.898278,50,111.204941
-7.708167,50,111.23602
-7.704105,50,111.266053
-8.010706,50,111.296407
-8.518934,50,113.446784
-9.892042,50,113.478011
-12.161096,50,113.508661
-10.326458,50,113.538912
-13.587498,50,113.570371
-7.834271,50,113.600948
-7.327634,50,113.631258
-10.075506,50,113.662764
-10.938749,50,113.693005
-15.662245,50,113.723336
-6.220396,50,113.753793
-10.406439,50,113.784877
-10.574875,50,113.815632
-8.148076,50,113.845731
-10.347819,50,113.876816
-6.969814,50,113.907138
-12.456516,50,113.937724
-8.271745,50,113.969519
-7.90564,50,114.000194
-8.04605,50,114.030902
-13.768323,50,114.062567
-7.692636,50,114.092381
-10.072073,50,114.122258
-8.519918,50,114.152354
-10.242068,50,114.183305
-6.576715,50,114.213118
-8.939221,50,114.243504
-9.897777,50,114.274612
-8.916571,50,114.304572
-8.684561,50,114.335002
-7.733701,50,114.366114
-7.60334,50,114.562062
-14.328132,50,114.593604
-12.977285,50,114.623988
-7.057684,50,114.654191
-8.809337,50,114.685114
-11.643567,50,114.715192
-8.435841,50,114.745554
-9.876416,50,114.776714
-13.11741,50,114.806708
-14.419813,50,114.83686
-7.945512,50,117.045779
-8.709824,50,117.075751
-13.637638,50,117.106684
-13.400502,50,117.1372
-9.246416,50,117.167408
-14.83812,50,117.198891
-8.899984,50,117.229626
-7.344759,50,117.26003
-5.995372,50,117.290719
-6.843139,50,117.321862
-8.463966,50,117.351952
-7.499332,50,117.382374
-5.924849,50,117.413449
-6.583046,50,117.443538
-12.30589,50,117.473719
-14.007615,50,117.504543
-13.679663,50,117.53458
-12.968806,50,117.564629
-14.140338,50,117.594691
-7.230531,50,117.625619
-6.620168,50,117.655642
-10.701653,50,117.685977
-12.185731,50,117.717051
-11.97001,50,117.747061
-10.744594,50,117.777369
-10.073461,50,117.80811
-8.888404,50,117.838031
-6.332941,50,117.868305
-8.911855,50,117.898402
-7.676442,50,117.929382
-13.35464,50,117.959608
-6.672649,50,117.990065
-12.260637,50,118.021131
-8.096871,50,118.050891
-6.527846,50,118.081228
-5.401653,50,118.112049
-12.454657,50,118.141951
-10.273076,50,118.172214
-7.956527,50,118.202218
-14.728574,50,118.233122
-8.010832,50,118.429689
-8.997976,50,120.58146
-6.840546,50,120.611578
-7.613033,50,120.64289
-12.776242,50,120.674311
-13.589146,50,120.704528
-6.859247,50,120.735689
-7.639017,50,120.765936
-7.395773,50,120.794265
-10.893199,50,120.8246
-11.209191,50,120.855582
-10.784579,50,120.887407
-11.353909,50,120.9175
-5.825745,50,120.948807
-7.752751,50,120.979697
-9.33217,50,121.010036
-8.223322,50,121.041332
-6.102668,50,121.072269
-5.796795,50,121.102586
-8.728365,50,121.132656
-5.929463,50,121.164336
-8.410581,50,121.194291
-10.82965,50,121.225096
-6.583453,50,121.256313
-10.432524,50,121.286914
-6.807708,50,121.317426
-11.803969,50,121.348491
-6.474911,50,121.379024
-13.348075,50,121.409644
-10.586307,50,121.440923
-14.745823,50,121.471776
-8.90971,50,121.502167
-7.137418,50,121.532765
-8.858263,50,121.564325
-10.101794,50,121.59447
-7.504712,50,121.625186
-10.821859,50,121.656595
-8.455149,50,121.686744
-12.164676,50,121.717474
-11.577079,50,121.748638
-9.423564,50,121.778751
-7.264033,50,121.809203
-8.314304,50,124.089104
-9.199206,50,124.119172
-6.081683,50,124.149176
-9.915197,50,124.180324
-7.041689,50,124.210666
-8.416625,50,124.240893
-12.499389,50,124.271017
-12.921997,50,124.302284
-7.536422,50,124.498399
-7.822501,50,124.529527
-14.64563,50,124.560012
-5.693915,50,124.591946
-12.857197,50,124.622686
-15.08528,50,124.653885
-9.343019,50,124.685425
-5.853814,50,124.715662
-5.450655,50,124.745928
-8.459139,50,124.776315
-9.32593,50,124.807635
-8.122765,50,124.837802
-9.027522,50,124.868328
-5.751334,50,124.89956
-13.610283,50,124.929699
-13.866674,50,124.960268
-8.650564,50,124.991402
-6.133633,50,125.021596
-10.138632,50,125.051954
-7.980742,50,125.081954
-7.10248,50,125.113378
-8.165165,50,125.143595
-7.065856,50,125.174155
-10.62436,50,125.205283
-7.629338,50,125.23578
-7.369738,50,125.266642
-9.659114,50,125.298105
-6.494312,50,125.328416
-13.749872,50,125.358951
-6.787319,50,125.390308
-8.765402,50,125.420311
-5.720108,50,125.450865
-9.4944,50,125.481184
-6.367729,50,127.764152
-12.976657,50,127.794506
-8.500471,50,127.82586
-9.884168,50,127.856117
-6.583937,50,127.886611
-13.743515,50,127.9166
-5.596396,50,127.947627
-6.249538,50,127.977809
-10.638582,50,128.008342
-8.43801,50,128.039736
-12.137692,50,128.069857
-12.949023,50,128.100491
-5.465096,50,128.131645
-8.353559,50,128.161877
-9.322271,50,128.192345
-9.906667,50,128.223335
-13.98954,50,128.253353
-12.234798,50,128.447577
-6.613343,50,128.478063
-14.159254,50,128.508175
-6.721576,50,128.539248
-6.282203,50,128.569433
-5.442225,50,128.599773
-6.72132,50,128.630958
-8.737262,50,128.661108
-6.413933,50,128.691834
-9.768489,50,128.722251
-12.79307,50,128.753855
-8.123701,50,128.784153
-5.791131,50,128.814518
-6.210233,50,128.845891
-9.888838,50,128.876025
-7.914146,50,128.906668
-5.76367,50,128.938127
-12.427379,50,128.968327
-5.690686,50,128.998559
-11.195127,50,129.028652
-11.315735,50,129.060009
-6.531488,50,129.090106
-11.773943,50,129.120242
-6.530913,50,129.151608
-9.067835,50,131.395519
-5.584996,50,131.425435
-9.876836,50,131.455306
-14.193827,50,131.486342
-6.369715,50,131.516005
-7.5872,50,131.546382
-13.432147,50,131.57743
-7.287189,50,131.607388
-11.863035,50,131.637796
-8.396071,50,131.668974
-7.720901,50,131.6989
-7.025772,50,131.729341
-9.349947,50,131.759273
-10.699926,50,131.790182
-7.458036,50,131.82026
-9.993706,50,131.850714
-7.517354,50,131.881512
-7.948151,50,131.911477
-5.248586,50,131.941652
-12.404341,50,131.972732
-9.70623,50,132.002853
-5.160466,50,132.033154
-7.198048,50,132.063043
-9.024166,50,132.094257
-8.033004,50,132.124327
-7.654316,50,132.154617
-11.298405,50,132.351486
-14.327116,50,132.383171
-9.084162,50,132.413556
-5.892987,50,132.443749
-7.535571,50,132.475103
-10.470917,50,132.505308
-9.117,50,132.535681
-9.40084,50,132.565429
-5.997302,50,132.596703
-11.800733,50,132.627036
-6.828217,50,132.657883
-5.268976,50,132.689337
-6.284663,50,132.719879
-6.583426,50,132.751027
-12.814228,50,132.782515
-12.352986,50,135.041375
-9.303506,50,135.071155
-8.652837,50,135.100865
-11.330301,50,135.132142
-5.307247,50,135.162138
-5.888351,50,135.193082
-5.872777,50,135.224111
-8.147012,50,135.254251
-9.778625,50,135.28481
-5.298795,50,135.316284
-9.293548,50,135.346612
-7.190339,50,135.377277
-9.842046,50,135.4086
-11.797405,50,135.438526
-6.732993,50,135.468814
-10.272609,50,135.498726
-15.180185,50,135.529724
-13.259139,50,135.559577
-14.81154,50,135.5901
-15.641085,50,135.621796
-6.611614,50,135.652058
-10.786236,50,135.682595
-11.090964,50,135.713911
-12.349272,50,135.743747
-13.697929,50,135.773873
-14.412545,50,135.803978
-6.582504,50,135.834655
-8.934782,50,135.864352
-6.491967,50,135.894524
-10.722307,50,135.925124
-5.50667,50,135.954838
-12.394488,50,135.985232
-5.599751,50,136.01609
-7.870947,50,136.045684
-11.699419,50,136.075756
-5.755793,50,136.266384
-12.033555,50,136.296745
-6.266783,50,136.327441
-8.619633,50,136.35733
-8.05663,50,136.387681
-10.379092,50,136.41867
-8.610461,50,138.573298
-9.915434,50,138.603271
-7.218956,50,138.63336
-12.467062,50,138.664617
-11.293079,50,138.694671
-6.85117,50,138.725321
-7.047886,50,138.756655
-11.383701,50,138.786639
-7.605144,50,138.816945
-8.201987,50,138.848932
-10.683211,50,138.87932
-12.654215,50,138.909835
-7.496763,50,138.939611
-5.596138,50,138.97073
-7.781819,50,139.001021
-6.30537,50,139.031543
-7.420444,50,139.0629
-4.725018,50,139.092514
-13.171198,50,139.122618
-6.305304,50,139.153554
-15.120076,50,139.183937
-5.269232,50,139.214318
-8.524638,50,139.244106
-5.927416,50,139.275125
-7.796471,50,139.305165
-4.629905,50,139.33567
-13.660279,50,139.366603
-10.328859,50,139.396616
-5.395107,50,139.427294
-6.835676,50,139.458369
-8.254307,50,139.488168
-10.553362,50,139.518431
-5.743269,50,139.548216
-10.272423,50,139.578924
-9.287708,50,139.608871
-8.616378,50,139.638918
-7.132961,50,139.669692
-6.874567,50,139.6993
-8.43897,50,139.729374
-5.835363,50,139.760237
-6.539305,50,139.790162
-13.010152,50,142.011936
-5.030905,50,142.041795
-11.432133,50,142.071535
-6.806236,50,142.263372
-8.134881,50,142.294657
-8.490724,50,142.324314
-8.235205,50,142.354482
-12.942034,50,142.385838
-7.126245,50,142.415572
-5.914731,50,142.445332
-11.77432,50,142.475775
-8.922683,50,142.50686
-3.900844,50,142.536374
-10.141051,50,142.566443
-5.866177,50,142.59788
-6.844191,50,142.628444
-9.709973,50,142.658917
-12.845373,50,142.689971
-5.402048,50,142.720319
-7.639092,50,142.75056
-12.972869,50,142.780487
-4.360081,50,142.811648
-11.708733,50,142.841695
-10.70928,50,142.872046
-9.413153,50,142.903187
-12.319319,50,142.933389
-10.314049,50,142.963456
-4.032409,50,142.994259
-13.297667,50,143.023958
-6.894314,50,143.053941
-11.388638,50,143.083764
-6.29132,50,143.114814
-6.660236,50,143.144597
-9.437349,50,143.174856
-6.542953,50,143.205756
-11.848509,50,143.235504
-11.333636,50,143.265911
-5.464461,50,143.297513
-9.834609,50,143.327533
-6.303947,50,143.357585
-5.207321,50,143.387327
-12.561553,50,145.580568
-5.640187,50,145.610312
-12.620012,50,145.641563
-6.81454,50,145.671975
-7.013114,50,145.702355
-10.573628,50,145.733401
-4.874743,50,145.763345
-7.744799,50,145.793693
-6.874846,50,145.824639
-5.535479,50,145.854513
-11.723459,50,145.890365
-9.983875,50,145.920921
-9.204255,50,146.115274
-5.230233,50,146.146724
-6.471147,50,146.176899
-6.333055,50,146.206629
-5.931858,50,146.237491
-8.438311,50,146.267488
-12.130249,50,146.29797
-5.004293,50,146.327845
-10.88419,50,146.358833
-5.476649,50,146.389216
-8.297652,50,146.419245
-4.216575,50,146.450114
-6.765825,50,146.480232
-8.619987,50,146.510863
-4.007147,50,146.542137
-6.040864,50,146.572288
-6.559519,50,146.602791
-5.059753,50,146.632681
-4.383516,50,146.663579
-7.36934,50,146.694369
-5.034055,50,146.724459
-4.574354,50,146.755482
-11.803998,50,146.78556
-4.245808,50,146.815983
-4.875345,50,146.847043
-7.145978,50,146.877209
-8.088768,50,146.908078
-5.79565,50,146.93929
-5.963131,50,146.969298
-8.241,50,149.234035
-3.992151,50,149.265165
-5.175448,50,149.294972
-12.009458,50,149.324965
-5.558374,50,149.354807
-10.947704,50,149.385489
-6.841807,50,149.415392
-5.163442,50,149.445479
-8.16047,50,149.476694
-3.726281,50,149.506564
-7.734457,50,149.537053
-5.234799,50,149.56696
-10.120367,50,149.597873
-6.96239,50,149.628184
-10.406548,50,149.658375
-7.510826,50,149.689664
-7.039284,50,149.719702
-12.750757,50,149.749888
-8.203813,50,149.78106
-7.123455,50,149.811185
-10.566937,50,149.841466
-5.427047,50,150.034053
-13.806599,50,150.064561
-10.966643,50,150.095736
-13.610915,50,150.126148
-13.014324,50,150.15646
-10.997758,50,150.187478
-10.225845,50,150.217549
-12.567919,50,150.248027
-11.915932,50,150.27925
-11.031851,50,150.309227
-9.426281,50,150.339538
-5.263649,50,150.369416
-8.977573,50,150.400367
-2.740864,50,150.430762
-6.053245,50,150.46066
-5.263693,50,150.491624
-8.264964,50,150.521538
-7.238763,50,150.552132
-13.000279,50,150.583317
-6.580796,50,150.613256
-7.376828,50,152.880535
-6.44532,50,152.91287
-5.594178,50,152.942977
-5.376666,50,152.973874
-8.56268,50,153.003654
-7.414066,50,153.034477
-3.322446,50,153.064346
-5.227746,50,153.094498
-4.787717,50,153.125327
-3.293767,50,153.155326
-9.560928,50,153.186034
-10.70135,50,153.217271
-8.549205,50,153.247305
-9.96669,50,153.277554
-11.619659,50,153.307592
-6.948717,50,153.338388
-5.170144,50,153.368916
-9.315437,50,153.399003
-12.132231,50,153.430505
-5.778677,50,153.460775
-11.065422,50,153.491179
-5.413536,50,153.522553
-4.390874,50,153.552523
-6.215687,50,153.582897
-14.952459,50,153.612624
-8.009737,50,153.643797
-6.126098,50,153.674321
-13.482787,50,153.704148
-3.875634,50,153.73508
-4.700582,50,153.764851
-9.607549,50,153.956729
-7.193977,50,153.987462
-6.402166,50,154.017179
-3.759221,50,154.048221
-9.93385,50,154.078585
-8.358577,50,154.108411
-11.00263,50,154.139413
-5.458494,50,154.169802
-11.764035,50,154.200175
-10.597489,50,154.231069
-12.325004,50,154.260815
-6.272812,50,156.442195
-5.384028,50,156.47346
-4.980767,50,156.503441
-7.714595,50,156.533487
-8.892691,50,156.564503
-4.557198,50,156.595176
-9.009552,50,156.625334
-11.703913,50,156.656007
-4.751585,50,156.686314
-6.006708,50,156.71649
-9.613252,50,156.746144
-10.670275,50,156.77716
-9.788668,50,156.807605
-3.959499,50,156.837421
-5.772432,50,156.86835
-4.721719,50,156.899959
-6.458389,50,156.93033
-10.048836,50,156.961379
-6.204823,50,156.991656
-9.522411,50,157.022256
-7.626806,50,157.05238
-8.287514,50,157.083725
-6.370499,50,157.114053
-6.939162,50,157.143977
-5.864194,50,157.175312
-7.083252,50,157.205399
-6.510121,50,157.235693
-8.285218,50,157.266483
-6.735338,50,157.296472
-7.586617,50,157.326398
-2.94054,50,157.356187
-12.358942,50,157.387128
-6.819503,50,157.417485
-8.326372,50,157.44706
-9.757766,50,157.478
-8.622732,50,157.507876
-9.264084,50,157.538192
-7.403483,50,157.569778
-6.399515,50,157.599582
-8.937607,50,157.796566
-6.134213,50,157.826885
-8.60569,50,160.070608
-5.431903,50,160.101526
-5.215613,50,160.131371
-4.104084,50,160.161446
-8.138561,50,160.19243
-7.428688,50,160.222427
-4.760495,50,160.252396
-6.23069,50,160.28209
-6.392973,50,160.313141
-4.172564,50,160.343091
-11.023634,50,160.373691
-6.601,50,160.404717
-9.641199,50,160.434895
-12.884664,50,160.46514
-13.039002,50,160.496101
-7.100249,50,160.526162
-6.233611,50,160.556471
-7.629548,50,160.586186
-7.91518,50,160.617088
-10.093008,50,160.64723
-3.64545,50,160.677298
-9.836524,50,160.70846
-7.033797,50,160.738291
-13.167896,50,160.768586
-3.426777,50,160.799652
-7.278586,50,160.829646
-8.02496,50,160.860278
-6.980507,50,160.890546
-8.339468,50,160.921764
-7.204582,50,160.952323
-6.601348,50,160.982775
-8.898766,50,161.014097
-8.35036,50,161.044315
-8.210943,50,161.074441
-7.332228,50,161.105504
-8.200049,50,161.135768
-9.801354,50,161.16636
-7.196123,50,161.196266
-7.828327,50,161.227343
-4.721094,50,161.257764
-5.785557,50,161.28753
-5.606624,50,163.472492
-14.148814,50,163.502375
-3.687206,50,163.533306
-6.040449,50,163.562661
-8.555883,50,163.592302
-9.273862,50,163.622229
-8.758056,50,163.653118
-9.502251,50,163.846057
-8.61501,50,163.87655
-13.615769,50,163.906569
-6.631727,50,163.937636
-6.882901,50,163.968128
-4.912644,50,163.998469
-4.389082,50,164.02825
-6.008634,50,164.059654
-6.510506,50,164.089968
-5.470861,50,164.119744
-5.238715,50,164.150906
-9.78493,50,164.180627
-12.620427,50,164.211054
-4.118943,50,164.242106
-11.660006,50,164.271895
-8.325835,50,164.302014
-5.271571,50,164.331524
-7.274333,50,164.362484
-3.073801,50,164.392469
-3.499873,50,164.422146
-10.065301,50,164.453074
-3.49105,50,164.482794
-7.693138,50,164.513038
-4.701891,50,164.543916
-7.856302,50,164.573715
-8.704497,50,164.60404
-9.52097,50,164.633991
-6.917163,50,164.665045
-2.553483,50,164.695257
-7.079211,50,164.725264
-8.46743,50,164.756311
-8.079103,50,164.786154
-8.401447,50,164.816333
-7.406573,50,164.847115
-7.729762,50,167.052931
-6.620104,50,167.084162
-9.004697,50,167.114451
-11.83879,50,167.144882
-8.30213,50,167.176123
-6.872321,50,167.206298
-6.476059,50,167.236713
-9.658721,50,167.266722
-8.331785,50,167.297956
-5.618802,50,167.328431
-4.772916,50,167.358377
-9.070421,50,167.38942
-7.914739,50,167.419278
-2.913481,50,167.449367
-9.769838,50,167.480509
-10.02041,50,167.51032
-5.953018,50,167.706933
-9.62194,50,167.737348
-9.794653,50,167.767433
-5.405536,50,167.798917
-12.321079,50,167.829462
-4.577501,50,167.859881
-6.393993,50,167.891116
-4.986915,50,167.92101
-7.610457,50,167.951493
-9.457778,50,167.982647
-7.183102,50,168.0126
-5.88627,50,168.042993
-5.465237,50,168.073147
-8.002412,50,168.104065
-7.844962,50,168.134385
-9.962453,50,168.164567
-5.667839,50,168.195866
-6.301757,50,168.226039
-6.602262,50,168.256397
-4.912629,50,168.287427
-6.137949,50,168.317431
-11.034863,50,168.347869
-4.565526,50,168.377833
-6.074087,50,168.408908
-7.646803,50,168.439409
-7.966956,50,170.699422
-6.103088,50,170.730592
-10.437524,50,170.760718
-5.478278,50,170.790784
-6.112891,50,170.821842
-5.201069,50,170.851853
-12.31154,50,170.882149
-2.496551,50,170.911665
-3.300727,50,170.942987
-7.043835,50,170.973569
-6.871686,50,171.003787
-4.328376,50,171.035462
-7.954963,50,171.066014
-7.19132,50,171.096382
-3.586326,50,171.127375
-6.681733,50,171.157357
-8.320529,50,171.187844
-7.395871,50,171.219485
-6.85708,50,171.249522
-11.012971,50,171.2807
-5.74063,50,171.310557
-7.094096,50,171.34143
-6.626278,50,171.371968
-7.326698,50,171.402046
-6.355116,50,171.433067
-5.372966,50,171.627198
-5.762289,50,171.65788
-9.703382,50,171.688681
-10.630297,50,171.718868
-5.387737,50,171.750272
-9.23765,50,171.780699
-10.294616,50,171.810842
-2.475926,50,171.841659
-11.865421,50,171.872306
-12.544176,50,171.902082
-9.664711,50,171.93305
-9.787582,50,171.962904
-7.40098,50,171.993473
-7.462909,50,172.023314
-1.964543,50,172.054397
-8.641494,50,172.084878
-6.553436,50,174.335988
-5.789409,50,174.366851
-5.444391,50,174.396638
-8.429487,50,174.426948
-3.425872,50,174.457698
-7.206796,50,174.487512
-5.011902,50,174.517557
-9.218572,50,174.547438
-5.725254,50,174.57819
-8.803339,50,174.608612
-7.000407,50,174.638546
-11.677108,50,174.669552
-8.621774,50,174.69898
-4.838891,50,174.728721
-7.404859,50,174.758404
-6.444424,50,174.789193
-6.361931,50,174.819348
-9.870503,50,174.849089
-10.448795,50,174.880032
-5.343259,50,174.910047
-5.142542,50,174.940209
-2.310918,50,174.971511
-6.523621,50,175.001489
-6.931648,50,175.031449
-4.093959,50,175.061294
-7.147566,50,175.092116
-3.811987,50,175.122375
-9.978964,50,175.152211
-5.459492,50,175.183134
-8.679124,50,175.213426
-9.067348,50,175.243312
-10.503277,50,175.274632
-9.636839,50,175.304795
-6.586131,50,175.334824
-8.155888,50,175.530594
-11.439229,50,175.560668
-5.679654,50,175.591546
-6.680163,50,175.621679
-5.253974,50,175.651289
-5.702653,50,175.682156
-3.145154,50,175.712733
-7.66447,50,177.908593
-5.803198,50,177.938154
-9.570383,50,177.968248
-8.383992,50,177.999477
-5.53763,50,178.029517
-12.231091,50,178.059921
-8.216492,50,178.089876
-5.383182,50,178.120618
-7.658855,50,178.15064
-5.406108,50,178.180112
-6.802924,50,178.210745
-8.131303,50,178.240397
-8.275985,50,178.27046
-6.939298,50,178.30104
-1.87393,50,178.33027
-7.05138,50,178.360263
-12.837182,50,178.389746
-8.680704,50,178.420447
-6.320453,50,178.450486
-7.189341,50,178.480041
-2.306037,50,178.510371
-8.528951,50,178.539837
-5.896377,50,178.569634
-6.620515,50,178.599098
-8.530083,50,178.629689
-5.589575,50,178.660092
-1.569715,50,178.689587
-7.677377,50,178.720122
-7.754562,50,178.75018
-12.074332,50,178.77985
-9.924867,50,178.810483
-8.569761,50,178.840062
-4.611332,50,178.869858
-3.648011,50,178.899115
-11.391142,50,178.929668
-5.321438,50,178.959698
-9.374789,50,178.989408
-2.994906,50,179.020202
-6.834793,50,179.050279
-7.438381,50,179.07999
-9.546602,50,179.111717
-6.478013,50,181.312354
-12.490599,50,181.343297
-5.133304,50,181.538202
-7.054932,50,181.569387
-6.068148,50,181.598652
-9.31865,50,181.628067
-5.525822,50,181.658782
-6.720708,50,181.68886
-11.235088,50,181.718241
-11.78627,50,181.749333
-3.984784,50,181.778759
-12.611811,50,181.808524
-7.988431,50,181.837922
-14.299404,50,181.868218
-5.910373,50,181.898016
-6.274734,50,181.927446
-3.460219,50,181.958315
-4.054701,50,181.988146
-4.616169,50,182.017755
-2.815986,50,182.048788
-4.32778,50,182.078213
-2.356681,50,182.107875
-8.696628,50,182.137463
-3.768484,50,182.168794
-6.44098,50,182.198515
-4.974706,50,182.228189
-9.881929,50,182.25942
-6.024416,50,182.289338
-6.426351,50,182.318901
-6.047965,50,182.349672
-6.60879,50,182.379304
-6.508128,50,182.409379
-3.542944,50,182.438883
-2.614258,50,182.469326
-8.920286,50,182.499301
-8.810512,50,182.529613
-1.9518,50,182.560645
-13.064135,50,182.589915
-2.590862,50,182.619128
-6.876665,50,182.648922
-6.102282,50,184.910791
-9.541746,50,184.940513
-6.308119,50,184.9702
-6.420338,50,185.000845
-4.104244,50,185.030509
-8.200747,50,185.060198
-2.580902,50,185.090846
-5.082264,50,185.120488
-3.986516,50,185.150412
-10.743496,50,185.18016
-5.41815,50,185.210952
-4.087626,50,185.241017
-5.742983,50,185.431899
-6.817702,50,185.461687
-10.980225,50,185.492497
-8.453395,50,185.522255
-5.099296,50,185.552484
-10.683262,50,185.582405
-7.918166,50,185.613425
-5.973836,50,185.643862
-6.678847,50,185.673909
-6.585903,50,185.705204
-5.379632,50,185.735587
-9.191902,50,185.765472
-5.707666,50,185.796508
-5.961602,50,185.82645
-8.624282,50,185.856746
-6.642107,50,185.886416
-5.646837,50,185.917309
-10.329294,50,185.947061
-2.357836,50,185.977455
-9.779867,50,186.008615
-8.792006,50,186.038934
-11.092943,50,186.068865
-4.208688,50,186.099853
-11.140566,50,186.129714
-11.748799,50,186.159503
-4.096995,50,186.18968
-7.556295,50,186.220747
-6.916257,50,186.250694
-2.023998,50,186.280927
-4.685994,50,188.544566
