#{"t_start": 1784439046.132723, "env_id": "Reacher-v5"}
r,l,t
-58.570013,50,8.53558
-56.647503,50,8.566952
-52.525193,50,8.597794
-54.543526,50,8.630148
-59.241099,50,8.661114
-62.448874,50,8.692346
-56.720518,50,8.727657
-50.690601,50,8.762121
-65.321339,50,8.802436
-58.913728,50,8.842999
-55.631115,50,8.883129
-61.30839,50,8.92656
-56.511446,50,8.967832
-61.20577,50,9.009267
-55.536625,50,9.301027
-55.736893,50,9.346673
-49.171112,50,9.393562
-60.539112,50,9.441249
-62.886581,50,9.487945
-58.430214,50,9.534848
-55.352192,50,9.574659
-59.463538,50,9.611722
-61.916455,50,9.648629
-64.982812,50,9.682769
-58.719737,50,9.717226
-61.300499,50,9.751636
-60.263922,50,9.783872
-61.842865,50,9.815998
-54.472247,50,9.84845
-60.857392,50,9.879644
-59.655132,50,9.91132
-59.315985,50,9.943743
-51.590802,50,9.975066
-61.372049,50,10.01008
-53.850189,50,10.048281
-48.83332,50,10.080892
-52.10963,50,12.317825
-52.149111,50,12.348507
-56.065209,50,12.380443
-47.508353,50,12.411101
-55.954816,50,12.441665
-49.483403,50,12.473375
-44.628583,50,12.503886
-53.169552,50,12.534709
-48.410897,50,12.565343
-55.74712,50,12.597846
-55.60173,50,12.629303
-54.203126,50,12.660015
-49.613048,50,12.691971
-48.954823,50,12.722549
-50.310451,50,12.75348
-62.078483,50,12.784842
-54.628748,50,12.815417
-63.972636,50,12.846506
-54.333421,50,12.878261
-56.319787,50,12.909182
-51.445872,50,12.940392
-58.435636,50,12.972332
-55.189338,50,13.003065
-52.320355,50,13.034317
-49.659301,50,13.064972
-57.284419,50,13.097283
-56.346561,50,13.128438
-42.204845,50,13.159271
-51.168262,50,13.355742
-50.835144,50,13.388082
-60.408466,50,13.418681
-50.331654,50,13.449736
-45.87268,50,13.481445
-58.977923,50,13.512232
-50.850437,50,13.543408
-57.620973,50,13.574337
-48.240882,50,13.606309
-54.189346,50,13.637448
-51.471091,50,13.668343
-59.466031,50,13.700674
-54.999604,50,13.732019
-44.972729,50,16.037783
-51.854961,50,16.06847
-49.376898,50,16.099129
-51.749024,50,16.130874
-47.950314,50,16.161464
-49.888305,50,16.192456
-53.185212,50,16.223977
-50.409264,50,16.254738
-48.279542,50,16.286204
-52.338399,50,16.317883
-56.503417,50,16.347464
-55.610658,50,16.378469
-56.303228,50,16.408399
-48.768281,50,16.440044
-50.014979,50,16.47098
-52.57645,50,16.501301
-50.254801,50,16.532812
-50.263193,50,16.563346
-50.690856,50,16.594156
-54.391927,50,16.625797
-47.404027,50,16.656548
-47.848206,50,16.687576
-51.047008,50,16.719589
-59.836394,50,16.74958
-59.264963,50,16.778607
-51.066227,50,16.808397
-45.456566,50,16.839619
-54.916642,50,16.87072
-55.965251,50,16.900852
-51.906002,50,16.932141
-45.225845,50,16.962682
-55.599695,50,16.993584
-58.623397,50,17.025241
-47.745024,50,17.055951
-46.564906,50,17.087021
-45.202036,50,17.117591
-58.482848,50,17.14907
-48.535914,50,17.346274
-50.079986,50,17.378508
-41.745483,50,17.409576
-46.991178,50,17.441602
-47.358706,50,19.661811
-53.933081,50,19.692522
-49.235088,50,19.723459
-43.294856,50,19.755296
-52.446156,50,19.78659
-48.677162,50,19.817921
-56.11439,50,19.848322
-56.415123,50,19.879854
-49.150158,50,19.91228
-47.577327,50,19.943588
-49.878511,50,19.975232
-46.34853,50,20.006015
-46.69584,50,20.036491
-49.169937,50,20.067862
-50.897505,50,20.09838
-47.880987,50,20.128848
-43.276637,50,20.16015
-51.598478,50,20.190411
-49.857878,50,20.222514
-48.54963,50,20.253026
-45.385719,50,20.285011
-37.322469,50,20.316417
-56.823079,50,20.34653
-50.50086,50,20.377817
-46.519226,50,20.408613
-50.697862,50,20.438655
-50.15849,50,20.469762
-53.089214,50,20.500001
-43.943577,50,20.530694
-49.175848,50,20.561853
-49.480104,50,20.592289
-44.389924,50,20.623239
-48.048073,50,20.65339
-44.492186,50,20.684839
-42.742354,50,20.715615
-42.009136,50,20.745934
-47.42407,50,20.777153
-55.366507,50,20.807833
-51.054468,50,20.838109
-43.476301,50,20.869365
-50.343677,50,20.89982
-55.143939,50,23.091791
-54.580938,50,23.122164
-44.670907,50,23.152367
-46.986101,50,23.182336
-46.112597,50,23.213823
-45.203037,50,23.408185
-47.944656,50,23.438506
-43.169914,50,23.469631
-47.918426,50,23.501686
-39.913415,50,23.532095
-48.736691,50,23.563032
-42.76546,50,23.594412
-38.555601,50,23.625055
-49.735707,50,23.656033
-50.971833,50,23.686753
-52.158996,50,23.718607
-43.558991,50,23.751299
-47.439035,50,23.78246
-52.126443,50,23.814183
-39.30821,50,23.844784
-56.238238,50,23.875449
-47.578914,50,23.907211
-39.432159,50,23.93765
-45.821767,50,23.968427
-50.084558,50,23.999839
-38.944338,50,24.030585
-51.066642,50,24.061376
-46.849617,50,24.091719
-49.357982,50,24.123374
-49.720735,50,24.15435
-47.563564,50,24.184609
-40.335491,50,24.216269
-47.290205,50,24.246968
-41.931012,50,24.277442
-45.414371,50,24.308927
-45.75011,50,24.339591
-43.164912,50,24.370735
-49.477329,50,24.402667
-40.10063,50,24.433096
-49.336291,50,24.46393
-45.678166,50,24.494364
-43.821909,50,26.804785
-37.119982,50,26.8364
-41.977759,50,26.867127
-44.274621,50,26.897852
-42.164616,50,26.927973
-43.169729,50,26.959688
-40.393638,50,26.990659
-36.083801,50,27.021255
-47.75293,50,27.052782
-46.178257,50,27.083254
-46.295011,50,27.114121
-41.166163,50,27.145997
-45.624084,50,27.176341
-40.467468,50,27.207385
-44.858677,50,27.402214
-33.123294,50,27.432993
-32.440536,50,27.464733
-40.615846,50,27.4958
-45.06373,50,27.526536
-36.020925,50,27.558109
-47.587648,50,27.589189
-46.712382,50,27.619694
-42.805085,50,27.651273
-35.523074,50,27.681745
-42.615643,50,27.712369
-40.185501,50,27.743774
-40.207903,50,27.774112
-35.508786,50,27.805511
-44.744568,50,27.836257
-40.072747,50,27.867891
-40.030419,50,27.900277
-39.558705,50,27.930835
-45.908376,50,27.962548
-51.718514,50,27.993563
-48.578362,50,28.024053
-44.38331,50,28.055576
-48.579639,50,28.086466
-38.76225,50,28.117658
-43.395452,50,28.149417
-41.265361,50,28.179818
-45.489426,50,28.210846
-50.407552,50,30.514704
-40.244924,50,30.545175
-42.421489,50,30.57661
-39.22662,50,30.606845
-38.261808,50,30.637214
-41.737695,50,30.667422
-40.254577,50,30.698549
-43.321594,50,30.729734
-39.890805,50,30.760133
-40.818067,50,30.791451
-44.950983,50,30.821839
-47.511862,50,30.852874
-39.790596,50,30.884572
-42.461726,50,30.91507
-32.591246,50,30.945715
-41.901421,50,30.975983
-32.109759,50,31.007355
-41.660101,50,31.038142
-44.974303,50,31.068346
-43.824376,50,31.099641
-39.950244,50,31.130636
-37.617188,50,31.161056
-42.632144,50,31.192398
-43.184172,50,31.387808
-36.581251,50,31.418697
-36.800256,50,31.449135
-37.667971,50,31.479593
-32.659566,50,31.511419
-45.572671,50,31.542312
-38.723824,50,31.572999
-46.070943,50,31.604784
-33.073375,50,31.63577
-35.783374,50,31.6663
-48.740015,50,31.698052
-35.15656,50,31.728786
-39.357578,50,31.759457
-37.43023,50,31.791366
-39.903552,50,31.822011
-39.912763,50,31.853245
-44.639218,50,31.883932
-39.806712,50,31.915494
-43.797859,50,34.210927
-38.946705,50,34.242298
-38.692726,50,34.272961
-30.246697,50,34.303371
-40.683069,50,34.334473
-35.622091,50,34.364515
-39.207547,50,34.394995
-39.922215,50,34.426377
-39.950938,50,34.457175
-40.513193,50,34.488122
-37.715414,50,34.518494
-41.133828,50,34.549848
-36.555761,50,34.580985
-40.669574,50,34.613801
-42.268452,50,34.649047
-38.513711,50,34.68377
-46.609166,50,34.716251
-38.606672,50,34.748207
-42.283198,50,34.779372
-38.136208,50,34.810061
-31.98966,50,34.841602
-40.405348,50,34.872408
-41.931805,50,34.902833
-45.038893,50,34.934283
-45.237649,50,34.964638
-43.106035,50,34.996145
-43.609668,50,35.03109
-37.370563,50,35.065597
-40.335299,50,35.100543
-39.502622,50,35.137816
-35.094933,50,35.173984
-40.222602,50,35.210656
-34.707402,50,35.448486
-42.088851,50,35.487159
-43.011961,50,35.524266
-35.864512,50,35.56402
-42.358314,50,35.603528
-36.808059,50,35.643018
-35.3286,50,35.682597
-35.56583,50,35.720447
-37.680344,50,35.758947
-34.34196,50,38.060961
-36.404783,50,38.091943
-34.718043,50,38.121761
-37.779028,50,38.151905
-38.625551,50,38.183806
-32.739201,50,38.214544
-36.146771,50,38.244537
-38.174153,50,38.275502
-31.980588,50,38.306044
-38.239877,50,38.336141
-35.347264,50,38.366585
-37.624678,50,38.39807
-37.648083,50,38.428616
-31.728321,50,38.45864
-37.811163,50,38.489863
-38.503382,50,38.520547
-31.253578,50,38.550849
-37.97389,50,38.581799
-37.929595,50,38.612383
-35.148598,50,38.642798
-41.119327,50,38.674111
-37.945978,50,38.704548
-36.307455,50,38.734682
-31.494348,50,38.765081
-32.465327,50,38.796038
-40.659694,50,38.826955
-31.484216,50,38.857226
-38.98735,50,38.888362
-36.599111,50,38.918982
-30.577452,50,38.949628
-37.065473,50,38.980777
-37.489847,50,39.01106
-31.951989,50,39.040917
-35.777598,50,39.07116
-47.586589,50,39.102324
-40.139649,50,39.132706
-33.279149,50,39.162954
-33.37831,50,39.194156
-34.185217,50,39.229984
-31.058107,50,39.260303
-38.211309,50,39.291822
-35.279808,50,41.716495
-27.295215,50,41.746956
-31.814382,50,41.777025
-39.417642,50,41.806995
-36.231949,50,41.838006
-29.012803,50,41.868503
-35.264932,50,41.898507
-34.955335,50,41.929861
-38.710859,50,41.960353
-31.899111,50,41.990531
-35.334706,50,42.021937
-31.953245,50,42.052184
-39.902818,50,42.082811
-31.879853,50,42.114207
-35.239574,50,42.144169
-33.47625,50,42.174223
-34.289076,50,42.204808
-36.360218,50,42.236191
-30.74995,50,42.26631
-30.767462,50,42.296806
-32.617019,50,42.328073
-28.863811,50,42.358219
-33.067825,50,42.388717
-31.997185,50,42.419864
-33.042363,50,42.449836
-30.138944,50,42.479935
-28.527349,50,42.510536
-35.020513,50,42.541694
-33.452315,50,42.571824
-26.151274,50,42.60258
-34.445914,50,42.633835
-34.639404,50,42.663962
-31.52437,50,42.694451
-27.856837,50,42.725553
-35.181655,50,42.755639
-32.727187,50,42.785925
-34.804965,50,42.815979
-36.75292,50,42.847116
-34.11457,50,42.877286
-29.504808,50,42.907714
-39.681563,50,42.938857
-35.376127,50,45.227537
-26.447885,50,45.258558
-34.958189,50,45.28944
-31.978082,50,45.319407
-29.596101,50,45.349386
-32.526812,50,45.380367
-28.805697,50,45.410886
-32.45564,50,45.441135
-31.701994,50,45.472162
-26.275053,50,45.66842
-30.507035,50,45.698747
-30.583253,50,45.728952
-29.330965,50,45.760802
-28.990464,50,45.791582
-30.038549,50,45.821619
-34.044115,50,45.852349
-31.397392,50,45.883606
-33.557721,50,45.913896
-32.930968,50,45.944431
-29.481971,50,45.975615
-28.977831,50,46.005703
-29.581867,50,46.036175
-34.599156,50,46.06737
-31.018233,50,46.097549
-30.322891,50,46.128167
-31.017806,50,46.15817
-34.31379,50,46.190022
-26.312462,50,46.220365
-32.824355,50,46.250981
-23.520857,50,46.28186
-30.571905,50,46.312158
-31.979076,50,46.342489
-32.10546,50,46.374106
-30.619651,50,46.404307
-33.007203,50,46.434696
-32.916345,50,46.466051
-29.090696,50,46.496234
-25.428944,50,46.526829
-33.000666,50,46.557179
-29.719066,50,46.588641
-36.18081,50,46.619282
-32.449486,50,48.8758
-22.976924,50,48.907023
-34.417509,50,48.936781
-33.46999,50,48.966871
-32.916727,50,48.997979
-25.048926,50,49.028034
-25.910956,50,49.058229
-28.698253,50,49.08875
-25.05125,50,49.120047
-30.220695,50,49.150256
-30.404841,50,49.181008
-22.976947,50,49.212518
-27.014272,50,49.243144
-28.07814,50,49.273836
-30.898571,50,49.305369
-23.693287,50,49.33552
-29.703535,50,49.366039
-24.872483,50,49.396331
-23.535415,50,49.590273
-22.568483,50,49.622198
-23.450763,50,49.65314
-23.794687,50,49.683605
-29.543974,50,49.715033
-33.088514,50,49.745214
-28.587793,50,49.775795
-26.169899,50,49.807144
-29.944949,50,49.837792
-21.38879,50,49.868775
-24.659741,50,49.899653
-28.827049,50,49.931428
-23.937273,50,49.962173
-21.02635,50,49.993213
-30.835565,50,50.025356
-27.121585,50,50.055831
-24.960416,50,50.086479
-26.724182,50,50.117917
-36.064037,50,50.148287
-31.556657,50,50.178608
-18.044858,50,50.210179
-29.668737,50,50.240394
-23.125487,50,50.270983
-28.670209,50,52.538636
-19.897631,50,52.568636
-24.670881,50,52.598771
-23.187014,50,52.629144
-20.122935,50,52.660458
-24.67411,50,52.690803
-25.586761,50,52.72135
-28.359309,50,52.75245
-20.379115,50,52.782722
-23.521096,50,52.813242
-26.386778,50,52.844586
-23.853147,50,52.874787
-27.719802,50,52.90516
-33.355773,50,52.935292
-23.680237,50,52.966687
-28.32819,50,52.996958
-22.757674,50,53.027544
-21.181117,50,53.058954
-24.304344,50,53.089207
-19.170563,50,53.120112
-25.637624,50,53.151728
-27.027924,50,53.1821
-28.028596,50,53.212864
-28.098528,50,53.243996
-25.956887,50,53.274172
-22.308889,50,53.304507
-25.69286,50,53.334704
-21.164247,50,53.528347
-21.303988,50,53.560541
-22.132975,50,53.59089
-25.930704,50,53.621248
-18.685929,50,53.652741
-24.142105,50,53.682967
-23.110884,50,53.713732
-22.528223,50,53.744059
-23.58122,50,53.775721
-25.185065,50,53.806386
-24.878038,50,53.836504
-30.308162,50,53.867883
-28.011057,50,53.898445
-22.883981,50,53.92938
-27.966051,50,56.205154
-19.652131,50,56.235253
-15.588889,50,56.265388
-22.474996,50,56.297095
-25.318705,50,56.327767
-21.553233,50,56.358677
-25.919256,50,56.390209
-20.200661,50,56.420913
-23.26428,50,56.45162
-22.109486,50,56.483019
-20.8967,50,56.513291
-19.562344,50,56.544001
-17.385714,50,56.574101
-23.396194,50,56.605342
-22.294044,50,56.635658
-22.238991,50,56.666631
-23.000665,50,56.698177
-22.655993,50,56.7285
-23.824644,50,56.759158
-19.636788,50,56.790234
-19.519035,50,56.820346
-20.987863,50,56.850838
-27.24859,50,56.881122
-15.835236,50,56.912345
-23.759096,50,56.942597
-20.538985,50,56.973131
-23.911345,50,57.00454
-22.966184,50,57.034659
-15.255503,50,57.065805
-18.358797,50,57.097167
-22.631959,50,57.127536
-23.59394,50,57.158129
-18.710025,50,57.189223
-23.548156,50,57.219515
-16.612997,50,57.250206
-18.098897,50,57.280165
-23.625864,50,57.47292
-20.893278,50,57.504724
-22.615074,50,57.535269
-21.423033,50,57.56586
-20.825599,50,57.597322
-23.903542,50,59.87471
-16.898519,50,59.904638
-19.605676,50,59.93556
-23.125074,50,59.965486
-17.508512,50,59.995965
-21.165662,50,60.028638
-20.429628,50,60.059
-23.710996,50,60.089694
-19.603548,50,60.12009
-13.065336,50,60.151469
-25.364427,50,60.18177
-19.477488,50,60.212559
-18.036533,50,60.24392
-23.468746,50,60.273864
-18.879294,50,60.304377
-21.811426,50,60.335615
-20.306117,50,60.365694
-20.089753,50,60.396446
-21.222119,50,60.427767
-18.37892,50,60.457831
-20.353105,50,60.488451
-23.298925,50,60.5186
-20.053673,50,60.549622
-20.385137,50,60.579489
-22.650891,50,60.6101
-15.798659,50,60.641427
-25.342944,50,60.6718
-20.611843,50,60.702425
-21.153416,50,60.734092
-21.268204,50,60.764451
-13.523579,50,60.795096
-22.45063,50,60.825316
-23.72418,50,60.856637
-21.276122,50,60.88736
-21.744746,50,60.917507
-17.388764,50,60.94891
-21.153114,50,60.979091
-17.313322,50,61.009644
-15.671186,50,61.041028
-20.077526,50,61.071083
-16.694419,50,61.101437
-15.074518,50,63.376873
-18.798631,50,63.40659
-18.690823,50,63.436772
-17.338773,50,63.467918
-18.844644,50,63.659048
-16.152199,50,63.690668
-13.980949,50,63.720887
-18.368803,50,63.750737
-23.658785,50,63.781655
-17.704318,50,63.811756
-21.162287,50,63.842206
-14.112672,50,63.873692
-15.192177,50,63.903863
-18.455076,50,63.934246
-16.205237,50,63.96432
-15.551167,50,63.995555
-19.028669,50,64.026071
-18.862935,50,64.056093
-16.662793,50,64.087042
-21.585717,50,64.117505
-17.23378,50,64.148638
-22.762597,50,64.179885
-21.063966,50,64.209585
-20.382535,50,64.239505
-16.329029,50,64.269374
-18.938526,50,64.30038
-19.657811,50,64.330773
-15.028184,50,64.361027
-20.407196,50,64.392034
-13.304403,50,64.421976
-17.305976,50,64.452372
-18.585656,50,64.484126
-21.211434,50,64.514253
-16.868479,50,64.544806
-17.778918,50,64.575819
-18.14142,50,64.605808
-16.493915,50,64.636405
-18.858563,50,64.666358
-19.014769,50,64.697408
-13.416816,50,64.727938
-11.869084,50,64.758057
-17.927343,50,67.014762
-19.372906,50,67.044407
-14.316983,50,67.074193
-15.899808,50,67.105101
-13.431478,50,67.135411
-13.452665,50,67.165793
-14.341379,50,67.195725
-18.429805,50,67.227345
-17.780105,50,67.257329
-19.473504,50,67.287612
-15.830689,50,67.319006
-13.656339,50,67.349013
-17.431994,50,67.379265
-16.05468,50,67.572315
-16.732936,50,67.602762
-12.008564,50,67.634047
-14.836146,50,67.664465
-17.920246,50,67.694691
-18.719155,50,67.725714
-13.504319,50,67.755831
-16.643694,50,67.786036
-16.887978,50,67.81753
-20.219607,50,67.847831
-18.213912,50,67.878307
-15.489592,50,67.908489
-19.811115,50,67.939736
-16.555143,50,67.970285
-17.151405,50,68.000638
-17.049386,50,68.032105
-17.102031,50,68.062329
-14.989819,50,68.092923
-18.131507,50,68.124407
-15.689075,50,68.154553
-13.716997,50,68.184982
-15.775396,50,68.214993
-11.194881,50,68.246788
-14.937508,50,68.277393
-17.162927,50,68.307425
-22.169783,50,68.339548
-14.918004,50,68.370686
-13.245402,50,68.401235
-16.643728,50,70.589952
-16.861892,50,70.619859
-14.94782,50,70.650704
-15.916812,50,70.680806
-16.314658,50,70.710914
-14.291432,50,70.74145
-17.195269,50,70.773052
-10.45257,50,70.80317
-12.56068,50,70.833293
-13.774077,50,70.864699
-11.076006,50,70.894535
-15.271738,50,70.924559
-11.761225,50,70.956185
-17.038526,50,70.986316
-14.975775,50,71.016689
-14.689181,50,71.046814
-19.891358,50,71.077536
-11.165391,50,71.107737
-12.959946,50,71.13812
-15.287451,50,71.168983
-12.07969,50,71.199069
-16.86874,50,71.229455
-15.287741,50,71.429165
-16.189671,50,71.460574
-16.590943,50,71.49067
-14.868279,50,71.52105
-13.868853,50,71.551039
-12.984434,50,71.581957
-14.352262,50,71.612383
-15.116564,50,71.642521
-18.339542,50,71.673455
-13.754674,50,71.703371
-18.564517,50,71.733977
-14.484185,50,71.764773
-15.376658,50,71.794643
-20.468264,50,71.824626
-18.804744,50,71.854641
-10.212433,50,71.885554
-11.868017,50,71.915875
-16.963432,50,71.945776
-17.941572,50,71.976933
-18.599313,50,74.191686
-14.165408,50,74.222173
-14.369066,50,74.252737
-17.024729,50,74.283904
-12.036141,50,74.31526
-11.664885,50,74.3455
-16.440837,50,74.376619
-10.947558,50,74.408128
-12.100872,50,74.438705
-18.265228,50,74.469488
-11.289897,50,74.500866
-19.820225,50,74.531418
-15.138519,50,74.562096
-15.755115,50,74.593365
-18.279481,50,74.623749
-14.398869,50,74.654408
-13.809887,50,74.684758
-13.613464,50,74.716603
-12.192614,50,74.747006
-16.883725,50,74.777719
-14.041865,50,74.81075
-15.763711,50,74.841112
-10.610646,50,74.87144
-13.199402,50,74.902687
-14.645386,50,74.932722
-12.126209,50,74.963293
-16.329785,50,74.993918
-13.07402,50,75.025562
-13.191374,50,75.056485
-13.871071,50,75.08694
-14.743328,50,75.118482
-17.135741,50,75.313794
-13.338464,50,75.344559
-10.011657,50,75.374609
-13.08998,50,75.405915
-17.54368,50,75.436094
-18.624714,50,75.466609
-11.616135,50,75.49682
-18.54434,50,75.528371
-15.162744,50,75.559521
-12.426621,50,75.591302
-15.128118,50,77.850132
-15.422446,50,77.879991
-17.00019,50,77.910066
-15.919028,50,77.941392
-17.925167,50,77.97159
-12.638241,50,78.001931
-13.09328,50,78.031831
-13.181172,50,78.062751
-12.725608,50,78.093224
-11.542499,50,78.123332
-11.344674,50,78.154679
-17.52827,50,78.184773
-16.374463,50,78.215322
-16.825895,50,78.246636
-14.434122,50,78.276905
-11.394841,50,78.307282
-13.483302,50,78.338683
-10.601263,50,78.368857
-10.44851,50,78.399424
-10.437298,50,78.429671
-16.971018,50,78.460962
-14.207224,50,78.491513
-14.874067,50,78.521658
-18.68384,50,78.552747
-15.350168,50,78.582699
-11.898843,50,78.613257
-11.763193,50,78.644421
-17.228457,50,78.675174
-16.848987,50,78.70773
-15.840495,50,78.737524
-13.03388,50,78.768782
-18.025828,50,78.799277
-11.263451,50,78.829454
-12.244327,50,78.860828
-10.814051,50,78.891471
-15.470881,50,78.921646
-13.15877,50,78.952932
-10.373123,50,78.983196
-14.526027,50,79.013618
-10.81827,50,79.043628
-14.030294,50,79.237874
-16.693558,50,81.503308
-12.49552,50,81.533113
-13.041435,50,81.562989
-11.381608,50,81.593856
-13.261161,50,81.623954
-10.435156,50,81.65428
-10.238405,50,81.685488
-12.593276,50,81.715462
-11.459798,50,81.74577
-11.533515,50,81.775655
-10.275926,50,81.806642
-11.796212,50,81.837197
-15.454999,50,81.867233
-10.295275,50,81.89871
-15.9367,50,81.929877
-13.16753,50,81.960318
-12.064818,50,81.99168
-15.610137,50,82.022162
-11.806226,50,82.052773
-11.324566,50,82.082677
-14.077729,50,82.114159
-10.080446,50,82.144424
-10.504368,50,82.174535
-8.205895,50,82.205733
-9.255907,50,82.236238
-11.68422,50,82.266492
-12.33344,50,82.297776
-15.269541,50,82.328394
-17.489248,50,82.359855
-10.10231,50,82.391118
-13.652982,50,82.420987
-10.536736,50,82.452652
-10.055795,50,82.483067
-9.601556,50,82.514043
-14.64382,50,82.544158
-18.52848,50,82.573852
-12.299031,50,82.604443
-11.482107,50,82.634352
-13.664161,50,82.664245
-12.007981,50,82.695756
-12.444645,50,82.726053
-11.728996,50,84.986161
-10.786922,50,85.016338
-14.436712,50,85.047332
-16.688398,50,85.077591
-11.500159,50,85.107528
-14.408104,50,85.138616
-16.245243,50,85.168889
-9.158956,50,85.199552
-11.569455,50,85.394111
-10.784398,50,85.42578
-13.156321,50,85.455996
-10.448353,50,85.486223
-16.780611,50,85.516194
-15.411598,50,85.547331
-12.432842,50,85.577691
-9.052986,50,85.607833
-16.642878,50,85.638995
-8.769415,50,85.669052
-14.503573,50,85.699493
-14.326964,50,85.730564
-15.97472,50,85.760668
-15.305272,50,85.79108
-17.016627,50,85.820906
-15.047573,50,85.852083
-12.028793,50,85.882537
-14.893578,50,85.912511
-10.308854,50,85.943661
-12.617092,50,85.974312
-13.301144,50,86.00462
-11.670741,50,86.03641
-13.422902,50,86.066024
-13.130661,50,86.096315
-14.768171,50,86.126337
-11.611254,50,86.157428
-9.785578,50,86.189202
-10.602401,50,86.219651
-12.307871,50,86.251277
-13.42026,50,86.283498
-13.133972,50,86.31408
-11.904079,50,86.345572
-10.41487,50,86.37745
-10.698513,50,88.644858
-11.425659,50,88.676704
-8.568016,50,88.707121
-10.704821,50,88.737718
-12.390415,50,88.768734
-14.387026,50,88.798844
-15.123466,50,88.829247
-11.440237,50,88.859724
-12.942991,50,88.890879
-14.315674,50,88.921366
-11.63863,50,88.951709
-16.27885,50,88.982869
-10.064318,50,89.013319
-11.153842,50,89.04371
-12.161716,50,89.074965
-10.611876,50,89.104945
-13.223096,50,89.135311
-8.627016,50,89.332177
-14.795489,50,89.362747
-10.773168,50,89.394089
-8.574338,50,89.426431
-14.017786,50,89.456808
-10.353983,50,89.488281
-10.966531,50,89.519198
-14.850804,50,89.549125
-11.024197,50,89.5804
-9.026902,50,89.610954
-12.30319,50,89.641151
-11.815023,50,89.67115
-11.19708,50,89.702535
-15.329344,50,89.734271
-7.740339,50,89.764588
-16.257923,50,89.795596
-16.26306,50,89.826421
-10.145204,50,89.856473
-10.627705,50,89.887641
-14.917675,50,89.917944
-12.849439,50,89.948577
-13.978068,50,89.979657
-8.220609,50,90.009596
-13.600264,50,90.041615
-12.647191,50,92.193407
-9.815562,50,92.224603
-14.99791,50,92.254802
-7.898768,50,92.284786
-12.371315,50,92.316214
-10.58203,50,92.346155
-9.893097,50,92.376828
-12.0596,50,92.407988
-15.944687,50,92.438457
-13.275349,50,92.469095
-11.626136,50,92.49915
-11.887068,50,92.53047
-15.645231,50,92.560904
-11.42023,50,92.592026
-12.877404,50,92.623284
-16.879654,50,92.653625
-12.18541,50,92.683557
-12.335817,50,92.714766
-11.412338,50,92.744759
-7.361135,50,92.775333
-14.466419,50,92.805193
-13.115462,50,92.836369
-7.489432,50,92.866939
-9.265289,50,92.897331
-10.244593,50,92.928598
-10.772741,50,92.959314
-15.268297,50,93.152449
-8.563182,50,93.182359
-10.604306,50,93.21367
-15.330478,50,93.243087
-11.743082,50,93.273273
-9.581891,50,93.302925
-14.979987,50,93.333798
-9.652054,50,93.364329
-14.296552,50,93.394268
-15.405132,50,93.42502
-9.151929,50,93.454976
-11.068472,50,93.484998
-13.623972,50,93.516499
-8.17088,50,93.546544
-13.080607,50,95.694342
-8.808624,50,95.72466
-14.194921,50,95.756034
-8.357869,50,95.786072
-13.894172,50,95.816636
-9.767369,50,95.847981
-12.004795,50,95.878224
