#{"t_start": 1784439046.1345925, "env_id": "Reacher-v5"}
r,l,t
-57.274694,50,12.627525
-54.220385,50,12.658226
-53.456034,50,12.690183
-63.469045,50,12.720765
-51.850203,50,12.751697
-48.546579,50,12.783063
-59.612804,50,12.813635
-55.597543,50,12.844731
-54.178269,50,12.876471
-49.800931,50,12.907397
-49.061795,50,12.938606
-54.189675,50,12.970543
-54.890621,50,13.001277
-51.316554,50,13.03253
-57.917689,50,13.063189
-61.880093,50,13.095492
-49.538647,50,13.126655
-47.370781,50,13.157483
-55.684515,50,13.353956
-51.094735,50,13.386295
-57.970219,50,13.416898
-55.541837,50,13.447948
-54.949318,50,13.479656
-54.748232,50,13.510457
-50.479508,50,13.541622
-61.056852,50,13.572556
-57.962585,50,13.604519
-53.124526,50,13.635662
-57.965205,50,13.666558
-52.838915,50,13.698887
-55.938497,50,13.730227
-51.854401,50,16.035997
-52.228409,50,16.066685
-53.412088,50,16.097343
-54.386943,50,16.129096
-56.22869,50,16.159687
-51.626624,50,16.190669
-57.483276,50,16.222202
-43.323483,50,16.252949
-44.904112,50,16.284417
-55.216051,50,16.316097
-48.785415,50,16.345678
-51.132471,50,16.376674
-52.000859,50,16.406614
-52.560637,50,16.438253
-58.486606,50,16.469192
-55.742649,50,16.499511
-56.30943,50,16.531021
-59.849322,50,16.561557
-50.604093,50,16.592376
-54.631404,50,16.624009
-48.695553,50,16.654755
-48.096592,50,16.685788
-55.136038,50,16.7178
-58.854721,50,16.747801
-51.139066,50,16.776814
-48.13429,50,16.806623
-45.872653,50,16.837833
-46.437026,50,16.868935
-45.793902,50,16.899071
-54.80018,50,16.930351
-51.138135,50,16.960896
-59.329354,50,16.991793
-47.13505,50,17.023461
-52.047135,50,17.054165
-48.747767,50,17.085231
-54.738148,50,17.115803
-49.914601,50,17.147286
-60.01153,50,17.344487
-57.311654,50,17.376717
-51.755826,50,17.407788
-46.145764,50,17.439809
-63.567763,50,19.660022
-38.249775,50,19.690732
-46.719188,50,19.721669
-46.884402,50,19.753505
-40.84915,50,19.784807
-55.557228,50,19.816135
-47.777946,50,19.846535
-48.804453,50,19.878073
-47.863105,50,19.910492
-55.059057,50,19.941795
-46.43289,50,19.973445
-51.751439,50,20.004228
-39.590462,50,20.034701
-44.92182,50,20.066079
-55.906695,50,20.096591
-54.851962,50,20.127064
-43.868106,50,20.158357
-58.382283,50,20.188618
-51.479444,50,20.220721
-55.255067,50,20.251233
-50.288317,50,20.283228
-46.922324,50,20.314625
-45.997435,50,20.344743
-43.793003,50,20.376024
-51.067818,50,20.406826
-50.843667,50,20.436866
-46.662857,50,20.467984
-47.936863,50,20.498212
-48.021889,50,20.528902
-46.671745,50,20.560072
-53.801355,50,20.590498
-43.335834,50,20.621449
-41.692102,50,20.651597
-55.849184,50,20.683056
-56.474065,50,20.713824
-51.644766,50,20.744143
-56.563664,50,20.77536
-47.095215,50,20.806049
-41.161293,50,20.836319
-44.311186,50,20.867574
-59.168229,50,20.898036
-52.856856,50,23.090006
-45.233981,50,23.120376
-38.71773,50,23.150584
-40.880649,50,23.180544
-44.397279,50,23.212039
-45.228119,50,23.406404
-43.743541,50,23.436719
-41.68199,50,23.467841
-48.468017,50,23.499897
-42.780105,50,23.530303
-50.493802,50,23.561247
-41.75432,50,23.59263
-54.415772,50,23.623271
-47.588567,50,23.654245
-45.089171,50,23.684963
-56.948107,50,23.71682
-51.666944,50,23.749509
-48.323214,50,23.780669
-47.465672,50,23.812397
-39.17239,50,23.843003
-53.549293,50,23.873659
-44.682833,50,23.905424
-49.859565,50,23.935867
-41.524192,50,23.966641
-39.810106,50,23.998056
-45.735022,50,24.028796
-52.798599,50,24.059587
-49.864948,50,24.089928
-42.744511,50,24.1216
-44.728589,50,24.15256
-45.354862,50,24.182819
-39.617871,50,24.21448
-42.193771,50,24.245188
-45.690792,50,24.275652
-50.971673,50,24.307149
-54.733383,50,24.337813
-52.388604,50,24.368945
-45.113416,50,24.400878
-51.920722,50,24.431311
-46.715029,50,24.462144
-52.307014,50,24.492573
-38.458106,50,26.803006
-43.439267,50,26.834613
-42.03069,50,26.865344
-45.642123,50,26.89607
-35.037694,50,26.926187
-42.150472,50,26.957898
-46.153628,50,26.988878
-41.303108,50,27.01948
-39.416248,50,27.050995
-46.071137,50,27.081469
-54.87081,50,27.112348
-41.880724,50,27.144222
-43.246343,50,27.174552
-42.915294,50,27.205594
-42.29113,50,27.400426
-37.035845,50,27.43122
-41.490774,50,27.462945
-45.675421,50,27.494017
-43.44471,50,27.524748
-48.271764,50,27.556326
-45.404454,50,27.587412
-55.818664,50,27.617904
-47.810442,50,27.649494
-43.092672,50,27.67996
-39.453521,50,27.710591
-50.516254,50,27.741983
-48.869928,50,27.772328
-51.239784,50,27.803722
-43.484505,50,27.834468
-44.57599,50,27.866128
-45.22744,50,27.89849
-39.083084,50,27.929056
-45.666824,50,27.96076
-42.054061,50,27.991776
-38.138302,50,28.022263
-45.088471,50,28.053792
-43.472485,50,28.084687
-40.805614,50,28.115875
-40.039991,50,28.14763
-40.167756,50,28.178039
-37.069783,50,28.209067
-39.544488,50,30.512922
-41.345619,50,30.54339
-44.763729,50,30.574817
-44.638053,50,30.605063
-39.66049,50,30.635424
-39.165689,50,30.665649
-44.637849,50,30.696763
-43.360706,50,30.727957
-40.371003,50,30.758357
-31.661635,50,30.789665
-36.35226,50,30.820067
-43.827826,50,30.851125
-39.941806,50,30.882793
-37.097042,50,30.913279
-39.996401,50,30.943933
-41.186635,50,30.9742
-39.775311,50,31.005563
-45.449285,50,31.036355
-44.988453,50,31.066561
-36.965735,50,31.097853
-34.579211,50,31.128851
-38.429296,50,31.159268
-37.389559,50,31.190612
-44.391302,50,31.38604
-46.918683,50,31.41691
-38.740298,50,31.447353
-43.94558,50,31.477808
-43.635405,50,31.509633
-39.9605,50,31.54053
-38.983102,50,31.571209
-36.032404,50,31.602992
-43.298067,50,31.63399
-37.7112,50,31.66452
-39.632961,50,31.696275
-43.403136,50,31.726997
-47.868601,50,31.757666
-49.345673,50,31.789575
-32.995423,50,31.820226
-41.70787,50,31.851463
-47.836865,50,31.882146
-47.197871,50,31.913718
-46.39537,50,34.209153
-42.114927,50,34.240506
-42.554028,50,34.271175
-42.618056,50,34.301578
-33.514385,50,34.332688
-40.05885,50,34.362733
-35.479316,50,34.393207
-42.975598,50,34.424598
-41.17119,50,34.455383
-46.855683,50,34.486331
-32.069165,50,34.516701
-33.041879,50,34.548067
-40.962287,50,34.579204
-34.499103,50,34.61202
-37.52577,50,34.647275
-35.701974,50,34.681988
-41.241866,50,34.714463
-45.04868,50,34.746419
-45.869628,50,34.77758
-35.741951,50,34.80827
-38.895582,50,34.839818
-33.13841,50,34.870619
-32.816975,50,34.901064
-42.251491,50,34.932493
-46.845219,50,34.962851
-39.538827,50,34.994379
-37.283547,50,35.029321
-43.51204,50,35.063821
-38.019645,50,35.098792
-35.827883,50,35.136064
-41.039017,50,35.172226
-39.675439,50,35.208882
-38.129605,50,35.446718
-44.258794,50,35.485395
-46.297699,50,35.522492
-37.63895,50,35.562258
-38.748249,50,35.601777
-38.381818,50,35.641253
-39.553171,50,35.680827
-31.379897,50,35.718678
-34.8653,50,35.757182
-38.674356,50,38.059193
-35.883112,50,38.090168
-36.048084,50,38.119983
-32.684086,50,38.150116
-35.60436,50,38.182043
-40.231787,50,38.212762
-29.462872,50,38.242756
-41.185848,50,38.273724
-35.865353,50,38.304257
-37.640302,50,38.334358
-31.900004,50,38.364824
-35.478057,50,38.396277
-36.186467,50,38.426835
-37.56409,50,38.456855
-37.747263,50,38.488081
-40.41827,50,38.518763
-29.843922,50,38.549078
-39.130215,50,38.580016
-37.418717,50,38.610602
-32.843643,50,38.641016
-38.926405,50,38.672318
-43.730688,50,38.702763
-33.29984,50,38.732906
-38.729518,50,38.763301
-34.151966,50,38.794257
-31.420604,50,38.825175
-40.550703,50,38.855451
-35.317349,50,38.88657
-35.149241,50,38.917199
-30.797724,50,38.947855
-32.066142,50,38.978994
-36.754653,50,39.009279
-37.426423,50,39.039133
-37.630863,50,39.069372
-43.472198,50,39.100543
-33.493809,50,39.130921
-34.753233,50,39.16118
-29.912192,50,39.192374
-37.92152,50,39.228221
-37.525862,50,39.25852
-43.731359,50,39.290027
-35.340267,50,41.714716
-33.755248,50,41.74517
-35.030977,50,41.775237
-33.674261,50,41.805212
-36.230164,50,41.836218
-38.24372,50,41.866715
-34.257537,50,41.896739
-36.57893,50,41.928082
-30.517516,50,41.958567
-35.610915,50,41.988752
-40.38955,50,42.02016
-29.119384,50,42.050397
-33.485749,50,42.081041
-36.237635,50,42.112421
-36.064184,50,42.142386
-29.481229,50,42.172432
-28.790277,50,42.20304
-30.232495,50,42.234416
-33.471995,50,42.264533
-32.681575,50,42.295034
-37.928301,50,42.326296
-40.250994,50,42.356433
-29.740989,50,42.386928
-25.234801,50,42.418094
-35.043446,50,42.448063
-35.252476,50,42.478152
-29.306684,50,42.508752
-38.856541,50,42.539916
-33.849493,50,42.570044
-29.378024,50,42.600793
-33.050247,50,42.63206
-37.44167,50,42.662184
-30.781849,50,42.692673
-33.826096,50,42.723766
-36.770206,50,42.75386
-35.118578,50,42.784137
-26.509391,50,42.814203
-32.906423,50,42.845332
-27.735949,50,42.875505
-25.409613,50,42.905938
-28.053432,50,42.937076
-29.386922,50,45.225748
-29.081839,50,45.256768
-28.57664,50,45.287649
-26.915984,50,45.317634
-37.981418,50,45.347596
-28.565955,50,45.37858
-35.673216,50,45.40912
-31.1807,50,45.439346
-34.463024,50,45.470383
-31.794988,50,45.666624
-37.001337,50,45.696962
-29.05069,50,45.727173
-33.440072,50,45.759038
-32.300021,50,45.789793
-28.241599,50,45.819833
-28.108605,50,45.850555
-30.650624,50,45.881823
-35.846558,50,45.912115
-28.850327,50,45.942641
-37.180322,50,45.973835
-21.91198,50,46.003919
-25.645043,50,46.034398
-31.906611,50,46.065583
-31.366043,50,46.095769
-32.186395,50,46.126381
-34.08506,50,46.156377
-24.096448,50,46.188231
-30.623958,50,46.218582
-25.171717,50,46.249195
-31.591375,50,46.280097
-40.775719,50,46.310373
-29.768373,50,46.340701
-33.590705,50,46.372324
-28.726556,50,46.402526
-33.863558,50,46.43292
-27.450894,50,46.464264
-28.424832,50,46.494452
-27.406265,50,46.525059
-26.486489,50,46.555403
-36.396541,50,46.58686
-27.23916,50,46.617501
-29.987099,50,48.874013
-31.457545,50,48.905237
-29.446926,50,48.934992
-21.233434,50,48.965093
-20.00141,50,48.996198
-28.860243,50,49.026251
-32.007818,50,49.056442
-25.129372,50,49.086961
-21.927458,50,49.11826
-31.917803,50,49.148482
-33.772938,50,49.179227
-25.740593,50,49.210734
-27.271868,50,49.241365
-30.63956,50,49.272082
-25.887272,50,49.303597
-35.999272,50,49.333741
-22.38787,50,49.36427
-31.852138,50,49.394545
-28.091835,50,49.588484
-30.844253,50,49.62042
-30.708187,50,49.651356
-27.330112,50,49.681823
-25.863062,50,49.713243
-27.70104,50,49.743425
-24.424388,50,49.77401
-36.110673,50,49.805356
-25.610681,50,49.836002
-25.891376,50,49.866994
-26.118289,50,49.897874
-34.64139,50,49.929639
-29.899438,50,49.960396
-25.026018,50,49.991424
-28.051137,50,50.023568
-28.935581,50,50.054057
-23.889321,50,50.08469
-33.286511,50,50.116129
-23.640876,50,50.146494
-30.200699,50,50.17683
-26.383576,50,50.208399
-28.392558,50,50.238612
-27.469664,50,50.269201
-24.380387,50,52.536854
-24.742992,50,52.56685
-28.211462,50,52.596984
-26.968084,50,52.627361
-28.647608,50,52.65867
-22.925914,50,52.689027
-23.717672,50,52.71958
-30.075253,50,52.750668
-17.524816,50,52.780931
-31.395661,50,52.811454
-30.076329,50,52.842796
-26.513598,50,52.872996
-24.171896,50,52.903378
-22.58865,50,52.933514
-23.386323,50,52.964899
-25.729088,50,52.995179
-22.095197,50,53.02577
-28.680161,50,53.057184
-24.84953,50,53.087421
-21.8079,50,53.118328
-27.899911,50,53.149939
-20.892943,50,53.180321
-27.701948,50,53.211109
-25.855781,50,53.242213
-24.565872,50,53.272384
-24.458964,50,53.302723
-21.520691,50,53.332926
-28.905125,50,53.526561
-21.437462,50,53.55876
-22.24359,50,53.58912
-26.003982,50,53.619468
-25.938609,50,53.650959
-19.010398,50,53.681182
-26.233281,50,53.711943
-23.352879,50,53.742272
-23.138144,50,53.773932
-19.193529,50,53.804601
-25.131655,50,53.83473
-24.173707,50,53.866102
-25.564592,50,53.896659
-18.493739,50,53.927597
-19.461082,50,56.203367
-23.416503,50,56.233475
-19.185365,50,56.263614
-20.330112,50,56.295307
-19.326978,50,56.326004
-24.160482,50,56.356898
-23.342316,50,56.388422
-16.97977,50,56.41913
-21.007747,50,56.449831
-22.622663,50,56.481239
-21.06903,50,56.511508
-21.169463,50,56.542213
-22.384161,50,56.572312
-18.340233,50,56.603561
-16.76417,50,56.63387
-22.638162,50,56.66486
-16.217504,50,56.696397
-18.110203,50,56.726714
-23.077176,50,56.757379
-19.539702,50,56.788452
-19.387475,50,56.818558
-16.633564,50,56.849075
-20.752324,50,56.879332
-19.534594,50,56.910558
-27.6143,50,56.940809
-24.385646,50,56.971352
-22.279846,50,57.002758
-20.934304,50,57.032875
-20.25426,50,57.06402
-18.669045,50,57.095397
-22.915791,50,57.12575
-23.0818,50,57.156348
-24.665264,50,57.18744
-17.034909,50,57.217727
-21.102987,50,57.248429
-22.331712,50,57.278384
-19.325238,50,57.471135
-23.535156,50,57.502947
-17.03842,50,57.53349
-20.074648,50,57.56408
-23.303588,50,57.595533
-21.387471,50,59.872922
-18.497988,50,59.902848
-18.592922,50,59.933775
-21.749709,50,59.963712
-19.718773,50,59.994189
-25.317983,50,60.026852
-17.248691,50,60.057216
-20.678649,50,60.087906
-20.085665,50,60.118321
-17.420954,50,60.149679
-19.265193,50,60.179993
-20.24677,50,60.210774
-19.682032,50,60.242135
-19.256441,50,60.272106
-25.393445,50,60.302585
-18.657753,50,60.333822
-21.300959,50,60.363908
-13.360034,50,60.394659
-26.422633,50,60.425971
-21.848039,50,60.456049
-17.767775,50,60.48666
-19.940548,50,60.51682
-16.308003,50,60.547835
-20.928756,50,60.577708
-21.631569,50,60.608324
-21.105512,50,60.639639
-20.233495,50,60.670013
-17.099569,50,60.700636
-19.761592,50,60.732302
-18.617716,50,60.762683
-18.539957,50,60.793306
-22.01724,50,60.82354
-21.904251,50,60.854845
-19.039255,50,60.885583
-16.988556,50,60.915724
-22.180634,50,60.947129
-17.443416,50,60.977306
-16.928482,50,61.007863
-19.215124,50,61.039243
-16.22785,50,61.069291
-21.24704,50,61.099647
-21.322205,50,63.375097
-16.087658,50,63.404808
-16.673891,50,63.434988
-17.266391,50,63.46614
-24.023888,50,63.657258
-19.095762,50,63.68888
-19.06,50,63.71911
-17.090853,50,63.748946
-19.506135,50,63.779881
-17.509822,50,63.809963
-21.879481,50,63.840431
-16.224043,50,63.87191
-15.12601,50,63.902077
-18.474478,50,63.932469
-18.338423,50,63.962536
-22.012948,50,63.993768
-16.040937,50,64.024289
-17.630732,50,64.054306
-15.11556,50,64.085256
-16.257761,50,64.115716
-17.007821,50,64.146858
-18.76541,50,64.178112
-20.229607,50,64.207793
-22.539924,50,64.237715
-16.732474,50,64.267599
-13.970855,50,64.298597
-17.61906,50,64.328982
-13.597817,50,64.359238
-14.23291,50,64.390245
-19.004456,50,64.420209
-15.042607,50,64.450582
-16.978931,50,64.482354
-17.381467,50,64.51247
-20.926414,50,64.543047
-22.786536,50,64.574033
-16.454768,50,64.604036
-15.733466,50,64.63462
-18.848177,50,64.664571
-21.755117,50,64.695631
-13.482662,50,64.726154
-25.965809,50,64.756275
-19.483364,50,67.012972
-14.424111,50,67.042629
-18.19279,50,67.072411
-15.347896,50,67.10331
-12.392661,50,67.133621
-16.701782,50,67.164016
-18.001016,50,67.193949
-16.805072,50,67.225566
-11.861518,50,67.255542
-20.349687,50,67.285831
-9.987549,50,67.317224
-19.318863,50,67.347234
-13.566964,50,67.377483
-22.246206,50,67.570524
-15.26605,50,67.600983
-16.300236,50,67.632274
-16.355311,50,67.662678
-17.352932,50,67.692907
-16.849672,50,67.723948
-20.084353,50,67.754064
-20.066373,50,67.784257
-13.919192,50,67.815742
-17.322111,50,67.84605
-17.543952,50,67.876518
-20.243636,50,67.906707
-16.693759,50,67.937954
-17.909247,50,67.968498
-14.469192,50,67.998861
-18.125257,50,68.030319
-19.299933,50,68.060554
-21.421596,50,68.091146
-17.638984,50,68.122629
-22.162936,50,68.152774
-17.229261,50,68.183209
-15.638605,50,68.213205
-15.189754,50,68.245009
-19.704697,50,68.275604
-18.436737,50,68.305638
-18.028806,50,68.337757
-20.726743,50,68.368907
-11.42638,50,68.399456
-20.864154,50,70.588212
-13.836739,50,70.618093
-12.913966,50,70.64892
-13.930286,50,70.679038
-19.145747,50,70.709126
-12.58691,50,70.739669
-12.579291,50,70.771272
-19.430975,50,70.801383
-9.145208,50,70.831507
-17.284867,50,70.862916
-14.605742,50,70.892776
-15.052183,50,70.922775
-16.368945,50,70.954402
-15.445587,50,70.984536
-16.007626,50,71.014907
-15.22539,50,71.045041
-15.851454,50,71.075751
-10.75948,50,71.105948
-16.354026,50,71.136334
-18.218629,50,71.167209
-11.076978,50,71.197287
-19.342447,50,71.22767
-12.352615,50,71.427378
-18.559498,50,71.458798
-11.900459,50,71.488884
-15.662487,50,71.519271
-14.962865,50,71.549266
-13.981909,50,71.580171
-18.283118,50,71.610602
-11.561814,50,71.640731
-17.393719,50,71.671667
-16.186224,50,71.701595
-14.256619,50,71.732209
-13.445936,50,71.762991
-16.973016,50,71.792852
-17.337782,50,71.822845
-14.668911,50,71.852855
-12.499298,50,71.883763
-16.136078,50,71.914096
-15.85054,50,71.943987
-11.411643,50,71.975151
-14.806305,50,74.1899
-12.316442,50,74.2204
-14.812549,50,74.250944
-10.655358,50,74.282128
-13.318139,50,74.313479
-10.338006,50,74.343736
-14.462957,50,74.37485
-13.016267,50,74.406363
-13.615334,50,74.436934
-17.056767,50,74.467731
-19.422544,50,74.499105
-14.115813,50,74.529658
-15.03656,50,74.560326
-15.699726,50,74.591602
-14.848729,50,74.621986
-10.494575,50,74.652636
-16.587557,50,74.682984
-13.731508,50,74.714853
-14.244232,50,74.745245
-13.979658,50,74.775963
-13.35417,50,74.808983
-13.352378,50,74.839341
-9.350792,50,74.869676
-16.433378,50,74.900917
-14.031891,50,74.930962
-12.036429,50,74.961525
-17.078526,50,74.992155
-17.390758,50,75.023798
-12.844556,50,75.054714
-12.230665,50,75.085182
-16.031609,50,75.116719
-10.263618,50,75.312054
-16.503601,50,75.342799
-11.900468,50,75.372837
-13.988476,50,75.404155
-9.711921,50,75.434328
-12.460344,50,75.464848
-16.173608,50,75.495059
-13.308121,50,75.526611
-8.99326,50,75.557758
-15.19209,50,75.58954
-12.483403,50,77.848347
-8.840324,50,77.878197
-12.231313,50,77.908289
-15.43328,50,77.939615
-13.261722,50,77.969805
-11.461153,50,78.000149
-17.432354,50,78.030054
-10.189402,50,78.060963
-12.633711,50,78.091438
-10.847258,50,78.121551
-8.550111,50,78.152897
-14.508426,50,78.18299
-17.299478,50,78.213539
-18.4445,50,78.244844
-11.745839,50,78.27512
-10.9087,50,78.305502
-14.274426,50,78.336901
-17.055495,50,78.367091
-9.534434,50,78.397648
-17.118798,50,78.42788
-18.490454,50,78.459181
-16.619179,50,78.489724
-14.087498,50,78.519871
-18.108931,50,78.550955
-12.449558,50,78.580917
-16.324995,50,78.611469
-13.327665,50,78.642635
-11.201731,50,78.67338
-13.055785,50,78.705935
-10.692724,50,78.735734
-12.307501,50,78.766989
-15.214144,50,78.797485
-14.150306,50,78.827667
-15.588367,50,78.859048
-18.861338,50,78.889693
-16.375317,50,78.919856
-10.344027,50,78.951147
-12.482209,50,78.981412
-15.015063,50,79.01183
-14.452081,50,79.041851
-14.063861,50,79.236099
-14.719504,50,81.501528
-14.911869,50,81.531327
-17.373446,50,81.5612
-10.673627,50,81.592081
-11.29399,50,81.622171
-12.442596,50,81.652498
-12.340301,50,81.683697
-11.077244,50,81.713685
-12.143304,50,81.743984
-12.202928,50,81.773868
-11.89732,50,81.804857
-12.114933,50,81.835408
-16.234508,50,81.865443
-14.52112,50,81.896928
-10.717014,50,81.928097
-10.114901,50,81.958539
-13.962704,50,81.989888
-11.800439,50,82.020367
-17.102094,50,82.050984
-14.724128,50,82.080897
-9.629955,50,82.112371
-12.24449,50,82.142643
-12.091083,50,82.17275
-12.23372,50,82.203943
-11.558845,50,82.234459
-9.444259,50,82.264703
-11.150239,50,82.295985
-13.727692,50,82.326631
-12.134115,50,82.358073
-14.049191,50,82.389326
-11.195408,50,82.419195
-12.328085,50,82.450861
-11.970077,50,82.48128
-11.164187,50,82.512249
-9.625642,50,82.542373
-13.259029,50,82.572078
-10.247806,50,82.602654
-12.46946,50,82.632572
-15.60826,50,82.662462
-14.159779,50,82.69397
-17.666086,50,82.724266
-16.868191,50,84.98437
-10.288423,50,85.014549
-13.966236,50,85.04554
-12.80129,50,85.075803
-11.706037,50,85.105736
-14.961008,50,85.136826
-12.354929,50,85.167123
-14.578825,50,85.197763
-10.77305,50,85.39232
-16.647466,50,85.423998
-9.394284,50,85.454208
-9.174521,50,85.484434
-12.191566,50,85.514403
-11.908084,50,85.545546
-14.891499,50,85.575907
-13.914814,50,85.606052
-10.679062,50,85.637209
-13.244826,50,85.667265
-10.94999,50,85.697706
-10.76173,50,85.728776
-14.909087,50,85.758881
-8.75858,50,85.789292
-15.586105,50,85.819127
-9.227197,50,85.850292
-13.896793,50,85.880758
-14.887257,50,85.910723
-16.686346,50,85.941881
-8.826171,50,85.972524
-10.918055,50,86.002841
-10.474873,50,86.034623
-9.690999,50,86.064249
-12.515017,50,86.094537
-13.518859,50,86.124553
-9.851931,50,86.155636
-9.019401,50,86.187414
-9.549136,50,86.217859
-15.96285,50,86.249495
-14.326995,50,86.281715
-14.893523,50,86.31229
-14.70764,50,86.343787
-8.650515,50,86.375672
-11.233785,50,88.643088
-14.288526,50,88.674919
-11.119328,50,88.705339
-15.722851,50,88.735925
-9.24239,50,88.766957
-13.580302,50,88.79707
-11.511762,50,88.827466
-14.236499,50,88.85794
-14.589344,50,88.88911
-12.644696,50,88.919577
-12.649781,50,88.949919
-13.726469,50,88.981108
-9.692947,50,89.01153
-14.142266,50,89.041927
-14.061424,50,89.073182
-11.244408,50,89.103162
-12.857483,50,89.133524
-13.475461,50,89.330395
-10.706982,50,89.360957
-13.640072,50,89.392307
-12.630637,50,89.424643
-9.911754,50,89.455026
-9.477958,50,89.486492
-12.207116,50,89.517416
-16.30618,50,89.547335
-15.618822,50,89.578615
-10.727146,50,89.609174
-12.616552,50,89.639365
-12.088168,50,89.669372
-12.284629,50,89.70075
-10.982728,50,89.732482
-11.30345,50,89.762805
-15.094572,50,89.793805
-9.912309,50,89.824637
-15.80781,50,89.854696
-14.842077,50,89.885852
-14.006193,50,89.916161
-10.817111,50,89.946787
-9.415029,50,89.977871
-14.843973,50,90.007845
-13.875699,50,90.039829
-9.459599,50,92.191626
-12.618239,50,92.22282
-12.639362,50,92.253019
-9.526388,50,92.283
-12.609496,50,92.314424
-15.395796,50,92.344377
-13.061027,50,92.375069
-12.486489,50,92.406201
-14.894589,50,92.436667
-14.02124,50,92.467318
-11.716255,50,92.497359
-8.898664,50,92.528704
-7.527899,50,92.559126
-8.734998,50,92.590245
-7.778226,50,92.621494
-11.09159,50,92.651844
-13.598438,50,92.681774
-10.887201,50,92.712979
-14.283245,50,92.742975
-12.025871,50,92.773544
-9.066802,50,92.803402
-12.047378,50,92.83458
-8.826714,50,92.865159
-10.183993,50,92.895546
-13.856129,50,92.926808
-13.287364,50,92.957532
-14.48972,50,93.150661
-15.790171,50,93.180577
-11.914166,50,93.211878
-11.259714,50,93.241302
-14.746205,50,93.271487
-10.69934,50,93.301145
-15.708474,50,93.332006
-12.758354,50,93.362544
-10.947659,50,93.392474
-11.453972,50,93.423234
-16.078535,50,93.453194
-13.460397,50,93.483232
-11.455329,50,93.514716
-9.880546,50,93.544761
-12.459721,50,95.692565
-8.425893,50,95.722881
-10.112456,50,95.754244
-7.926162,50,95.784284
-12.737735,50,95.814859
-15.624516,50,95.8462
-10.894105,50,95.876437
