#{"t_start": 1784446208.7206545, "env_id": "NoisyGoalReacher-v0"}
r,l,t
-40.617905,50,8.732573
-37.130811,50,8.764912
-42.873037,50,8.795983
-39.23915,50,8.826891
-45.248974,50,8.857552
-45.534826,50,8.889127
-40.876404,50,9.444193
-40.132348,50,9.476034
-43.313135,50,9.507354
-39.257683,50,9.537121
-39.604813,50,9.566822
-44.024499,50,9.598255
-41.910788,50,9.628776
-37.799655,50,9.65975
-35.439307,50,9.692307
-40.434985,50,9.723598
-39.590145,50,10.28201
-30.300637,50,10.31306
-29.34361,50,10.343601
-32.499682,50,10.374433
-33.755675,50,10.406646
-34.870264,50,10.438878
-35.753475,50,10.470081
-40.054645,50,10.501907
-38.859457,50,10.532817
-31.37559,50,10.563949
-41.107199,50,11.134907
-35.417787,50,11.165974
-31.073686,50,11.197597
-30.236507,50,11.22809
-36.139614,50,11.259184
-38.998021,50,11.290982
-33.220301,50,11.322203
-35.202208,50,11.353178
-35.664383,50,11.384187
-41.016538,50,11.416582
-34.930883,50,11.447274
-28.93219,50,12.00234
-34.296259,50,12.033031
-30.242096,50,12.064068
-29.056483,50,12.095447
-41.009742,50,12.12626
-21.067897,50,12.157279
-30.952564,50,12.187889
-28.850625,50,12.219628
-30.458845,50,12.250581
-32.124404,50,12.28107
-29.158714,50,12.837988
-21.959409,50,12.868552
-27.72593,50,12.899091
-29.319271,50,12.930693
-20.022478,50,12.961627
-20.651672,50,12.992727
-25.244725,50,13.02435
-24.598943,50,13.0555
-25.928394,50,13.086358
-30.315936,50,13.118699
-23.271839,50,13.676975
-20.252258,50,13.709418
-22.189859,50,13.741723
-30.524706,50,13.77323
-27.965887,50,13.805118
-27.394597,50,13.837117
-20.917383,50,13.867957
-26.452581,50,13.898947
-27.77353,50,13.930732
-20.194868,50,13.96174
-29.409052,50,14.513723
-26.934748,50,14.545887
-24.135371,50,14.577435
-26.594609,50,14.60866
-22.132506,50,14.640574
-22.443043,50,14.67163
-23.133978,50,14.703048
-20.654275,50,14.734953
-21.901613,50,14.765672
-20.396832,50,14.796821
-24.936635,50,14.828589
-23.707435,50,15.387287
-26.623377,50,15.418273
-24.659883,50,15.450359
-21.01331,50,15.481777
-22.277554,50,15.512655
-20.715185,50,15.544907
-23.439871,50,15.575311
-23.867743,50,15.606357
-18.855961,50,15.638795
-17.540435,50,15.669895
-18.131998,50,16.229868
-16.968364,50,16.267566
-23.627947,50,16.299199
-27.692204,50,16.330641
-23.485168,50,16.362733
-25.735723,50,16.394201
-19.726974,50,16.42591
-19.144251,50,16.45776
-24.896422,50,16.488982
-16.202578,50,16.519792
-21.994537,50,17.087445
-21.803829,50,17.118284
-20.424626,50,17.148987
-22.3595,50,17.180695
-16.657777,50,17.211491
-23.073647,50,17.242496
-20.216831,50,17.274496
-19.530678,50,17.305281
-19.310476,50,17.337044
-24.137901,50,17.369048
-20.336613,50,17.941664
-21.152447,50,17.973954
-20.067407,50,18.004883
-20.010273,50,18.036316
-16.098873,50,18.068374
-18.09231,50,18.098886
-20.5255,50,18.13007
-17.662352,50,18.160927
-16.026962,50,18.192748
-17.982057,50,18.223599
-17.019463,50,18.254485
-17.052513,50,18.828074
-20.299784,50,18.858905
-18.251586,50,18.890832
-18.025768,50,18.922559
-17.403897,50,18.95514
-20.113058,50,18.987447
-13.324133,50,19.018905
-13.812635,50,19.049909
-19.489861,50,19.082002
-21.893692,50,19.112917
-16.526614,50,19.67382
-19.147274,50,19.706551
-12.545081,50,19.738142
-23.456731,50,19.76914
-16.475108,50,19.800936
-19.66689,50,19.832466
-17.163353,50,19.863591
-16.814332,50,19.895424
-19.039345,50,19.92627
-16.834723,50,19.957666
-17.610512,50,20.517833
-18.355183,50,20.548736
-14.699659,50,20.579777
-17.185104,50,20.61212
-17.730616,50,20.643177
-19.63624,50,20.674538
-13.026289,50,20.7069
-15.679926,50,20.738031
-15.140807,50,20.769353
-15.144508,50,20.801666
-15.076482,50,21.365028
-15.328853,50,21.398362
-15.683489,50,21.429429
-17.162484,50,21.460927
-15.230004,50,21.492083
-19.568259,50,21.695472
-19.078481,50,21.728063
-16.151518,50,21.759087
-15.118701,50,21.789911
-15.952383,50,21.821999
-14.030598,50,21.852964
-13.776998,50,22.412426
-16.380075,50,22.443335
-15.697831,50,22.474627
-13.834954,50,22.505639
-13.051485,50,22.538007
-14.233831,50,22.57061
-16.317758,50,22.602045
-15.026258,50,22.633922
-15.744197,50,22.665201
-15.875378,50,22.697115
-14.271736,50,23.2724
-15.34734,50,23.303274
-12.883832,50,23.335387
-14.708859,50,23.366515
-15.256177,50,23.39743
-14.248715,50,23.429304
-15.418935,50,23.459929
-14.727786,50,23.490647
-16.779016,50,23.5231
-15.774984,50,23.553813
-13.34454,50,24.131712
-12.645636,50,24.162572
-14.177663,50,24.193128
-12.722319,50,24.22387
-17.116258,50,24.255893
-15.495203,50,24.286725
-16.257436,50,24.318013
-13.98881,50,24.350057
-15.355526,50,24.380708
-13.136344,50,24.411668
-14.704326,50,24.989115
-12.199353,50,25.01989
-15.784113,50,25.051596
-12.289711,50,25.082616
-11.034975,50,25.113662
-12.754404,50,25.146233
-15.050902,50,25.177102
-12.532361,50,25.208005
-13.694421,50,25.24034
-12.340673,50,25.271232
-12.144361,50,25.848695
-13.970838,50,25.880997
-13.323664,50,25.912055
-15.336556,50,25.943147
-15.903258,50,25.97536
-14.59698,50,26.006199
-13.459231,50,26.037575
-14.181345,50,26.069355
-12.763215,50,26.101304
-14.359628,50,26.132168
-14.302663,50,26.164094
-11.600956,50,26.729861
-9.806975,50,26.761838
-13.188305,50,26.792853
-10.964019,50,26.824024
-12.72499,50,26.856039
-13.544882,50,26.886754
-14.195018,50,26.918369
-10.383842,50,26.949343
-10.6749,50,26.981273
-10.2209,50,27.012144
-13.541341,50,27.583415
-13.984558,50,27.614509
-9.013908,50,27.645268
-9.870773,50,27.677123
-9.563121,50,27.708191
-12.38746,50,27.739774
-13.972741,50,27.771841
-17.333349,50,27.802688
-10.769927,50,27.833918
-15.968193,50,27.864702
-13.861884,50,28.442291
-12.132055,50,28.474385
-12.32386,50,28.505233
-10.544129,50,28.536269
-17.292705,50,28.566972
-17.112748,50,28.599127
-15.164039,50,28.630034
-13.807604,50,28.661361
-16.570814,50,28.693445
-13.528918,50,28.724394
-14.823926,50,29.302018
-12.580717,50,29.333395
-10.585677,50,29.364352
-8.836971,50,29.396171
-9.517089,50,29.426859
-14.999626,50,29.458174
-10.504159,50,29.490061
-15.616213,50,29.521185
-8.783216,50,29.55241
-11.237419,50,29.583729
-9.58089,50,29.61633
-15.945711,50,30.195619
-11.084846,50,30.226672
-11.016508,50,30.257572
-11.225586,50,30.288728
-10.41356,50,30.320935
-15.554006,50,30.35181
-15.323181,50,30.383082
-11.90183,50,30.415639
-12.603635,50,30.447092
-10.22914,50,30.478089
-12.9503,50,31.0569
-9.471884,50,31.087866
-9.124897,50,31.12049
-15.92657,50,31.152033
-11.125153,50,31.183505
-9.427982,50,31.215613
-15.588805,50,31.2467
-9.763976,50,31.277606
-9.25436,50,31.309868
-11.046277,50,31.340583
-10.781428,50,31.894973
-9.622571,50,31.927355
-8.034177,50,31.95875
-13.720674,50,31.989758
-9.569134,50,32.021731
-9.191559,50,32.052784
-9.006971,50,32.083826
-12.776156,50,32.115885
-10.96715,50,32.146688
-14.132698,50,32.177553
-14.44667,50,32.731161
-14.022164,50,32.76246
-7.621513,50,32.793891
-11.410193,50,32.826308
-14.674172,50,32.857262
-15.458169,50,32.888499
-15.037,50,32.919864
-12.664709,50,32.952126
-14.613913,50,32.983609
-14.64174,50,33.014555
-8.735347,50,33.046925
-12.799791,50,33.604131
-9.918745,50,33.636677
-12.452976,50,33.668131
-9.234445,50,33.699147
-9.785988,50,33.730316
-11.111773,50,33.762826
-9.341637,50,33.79427
-9.649168,50,33.825486
-11.043973,50,33.857863
-8.929579,50,33.888918
-11.503775,50,34.445939
-8.060678,50,34.47684
-15.151803,50,34.507601
-13.379905,50,34.538486
-13.356514,50,34.570801
-8.068883,50,34.602096
-11.319675,50,34.633101
-13.252755,50,34.66507
-12.635572,50,34.696433
-11.24042,50,34.727385
-17.036102,50,35.287109
-12.905816,50,35.317713
-6.842669,50,35.348473
-10.634584,50,35.38161
-11.434031,50,35.413278
-13.1813,50,35.444464
-12.716264,50,35.476529
-14.37862,50,35.507386
-9.729651,50,35.538733
-8.528081,50,35.570941
-9.921948,50,36.129318
-7.826702,50,36.161538
-8.481991,50,36.192496
-12.358647,50,36.223623
-7.483233,50,36.254458
-9.256862,50,36.286361
-7.923369,50,36.317688
-9.047344,50,36.348551
-10.330818,50,36.380733
-8.846287,50,36.411896
-10.983955,50,36.443268
-7.679789,50,36.998213
-8.358066,50,37.02928
-12.833005,50,37.059992
-10.649709,50,37.091746
-15.358182,50,37.12256
-8.14892,50,37.153553
-7.467914,50,37.185443
-11.384329,50,37.216552
-10.226332,50,37.248273
-9.356819,50,37.280183
-9.86234,50,37.831863
-8.716621,50,37.86313
-12.426474,50,37.894847
-9.207169,50,37.92579
-9.481774,50,37.957251
-12.388021,50,37.989342
-9.155202,50,38.020382
-13.685826,50,38.051723
-9.334829,50,38.083827
-12.246507,50,38.114633
-8.676154,50,38.67084
-13.114019,50,38.703063
-9.493646,50,38.734146
-7.922573,50,38.765606
-8.813494,50,38.797964
-7.330332,50,38.829155
-12.872786,50,38.860474
-11.265286,50,38.893489
-9.552087,50,38.925001
-12.386428,50,38.957152
-6.854215,50,39.5273
-8.935618,50,39.558291
-9.910252,50,39.589145
-10.039823,50,39.621449
-7.656837,50,39.653136
-11.37711,50,39.684408
-12.319455,50,39.716449
-10.481961,50,39.747759
-8.519773,50,39.778943
-7.422232,50,39.811269
-12.75029,50,39.8421
-7.971661,50,40.426215
-8.517735,50,40.457552
-15.808087,50,40.488376
-11.490717,50,40.520266
-13.765509,50,40.551404
-9.095252,50,40.582063
-8.660957,50,40.613827
-9.391671,50,40.644629
-7.96994,50,40.675808
-11.491155,50,40.707112
-11.562715,50,41.280693
-6.513053,50,41.312426
-8.220357,50,41.344738
-7.416132,50,41.375707
-15.133921,50,41.406631
-8.763453,50,41.439083
-15.18461,50,41.469892
-13.223952,50,41.501329
-14.463756,50,41.533199
-10.228472,50,41.564449
-11.469321,50,42.156117
-14.426575,50,42.188543
-9.282745,50,42.220263
-7.115213,50,42.253075
-9.57228,50,42.285079
-9.820636,50,42.317281
-12.7534,50,42.349956
-13.965923,50,42.381675
-8.934815,50,42.41361
-15.061074,50,42.621943
-9.511643,50,43.189172
-9.204785,50,43.219987
-8.189198,50,43.251821
-14.234015,50,43.282708
-8.292406,50,43.313876
-8.195592,50,43.345769
-11.339396,50,43.37729
-11.513336,50,43.408638
-13.562242,50,43.441214
-5.638254,50,43.472236
-7.016756,50,43.503501
-10.370649,50,44.083719
-11.52763,50,44.114802
-3.508702,50,44.146055
-8.265513,50,44.178994
-11.166004,50,44.210418
-5.810309,50,44.241473
-8.475875,50,44.274077
-10.977843,50,44.305718
-9.912565,50,44.337041
-7.869063,50,44.369142
-9.290404,50,44.932524
-7.265174,50,44.964852
-12.357548,50,44.99607
-13.489267,50,45.027341
-10.50946,50,45.059759
-6.600978,50,45.09071
-11.760181,50,45.121848
-6.725847,50,45.153133
-12.234728,50,45.185308
-9.115267,50,45.216465
-8.272346,50,45.787259
-10.771686,50,45.818606
-8.056849,50,45.850305
-7.730901,50,45.883209
-13.539652,50,45.915056
-7.93348,50,45.946787
-7.412864,50,45.979298
-11.304855,50,46.010579
-7.477735,50,46.042361
-7.550393,50,46.074663
-10.523069,50,46.655176
-16.29867,50,46.688042
-7.281947,50,46.71895
-10.667999,50,46.750389
-9.7984,50,46.782816
-8.309139,50,46.813792
-13.598516,50,46.845421
-9.820364,50,46.877288
-14.996139,50,46.909851
-7.041367,50,46.941651
-10.622489,50,47.52758
-7.980778,50,47.559032
-11.49745,50,47.591453
-6.852166,50,47.62261
-10.279321,50,47.653961
-13.643844,50,47.685756
-7.099289,50,47.719368
-7.241095,50,47.750765
-12.784305,50,47.781863
-7.10524,50,47.813882
-12.037224,50,47.845542
-10.106769,50,48.429358
-9.414542,50,48.465878
-9.225712,50,48.496857
-4.926052,50,48.529115
-6.876179,50,48.560047
-10.597768,50,48.591416
-6.147844,50,48.623796
-7.162755,50,48.654875
-4.81996,50,48.68702
-10.651485,50,48.719882
-8.481826,50,49.308634
-12.715152,50,49.341254
-15.63154,50,49.372638
-13.144744,50,49.403738
-7.998089,50,49.43639
-14.69476,50,49.468118
-4.742745,50,49.499012
-7.384796,50,49.530833
-6.658156,50,49.561589
-9.829769,50,49.59296
-14.142714,50,50.170903
-11.179762,50,50.20234
-6.49925,50,50.234516
-12.526001,50,50.265585
-6.349888,50,50.297101
-11.130396,50,50.329464
-7.70901,50,50.360711
-5.606195,50,50.392373
-5.232383,50,50.424802
-5.153221,50,50.45586
-7.849413,50,51.043185
-5.950132,50,51.074641
-5.241606,50,51.105787
-7.96638,50,51.137893
-8.839691,50,51.169157
-5.978645,50,51.200225
-8.330703,50,51.231215
-11.917992,50,51.263575
-7.33311,50,51.29486
-6.388252,50,51.325801
-6.389563,50,51.358771
-11.707926,50,51.933268
-14.418826,50,51.965075
-7.726786,50,51.99608
-8.05212,50,52.026803
-4.794744,50,52.058964
-10.097567,50,52.090025
-5.454471,50,52.121145
-6.473832,50,52.153542
-6.360517,50,52.184692
-9.721998,50,52.216253
-7.182875,50,52.777438
-9.354124,50,52.809102
-13.78578,50,52.840457
-6.850807,50,52.872638
-8.277585,50,52.904311
-6.602127,50,52.937434
-14.56342,50,52.971522
-8.273899,50,53.003749
-5.780928,50,53.037437
-6.823351,50,53.071005
-7.037557,50,53.639577
-7.626097,50,53.677462
-6.214023,50,53.708917
-10.401483,50,53.740152
-3.264651,50,53.772488
-7.494754,50,53.803647
-7.52618,50,53.83479
-5.90431,50,53.867187
-9.276599,50,53.898767
-7.271351,50,53.930275
-5.802584,50,54.490142
-13.283151,50,54.521016
-9.319823,50,54.552111
-6.93248,50,54.584201
-6.476585,50,54.615158
-2.946113,50,54.646155
-9.780278,50,54.678679
-5.528155,50,54.710011
-9.552185,50,54.740963
-10.552432,50,54.77278
-11.942248,50,54.80388
-12.897394,50,55.361035
-7.091219,50,55.393525
-9.788386,50,55.424942
-8.068942,50,55.456877
-7.112049,50,55.489282
-10.095231,50,55.520598
-13.996549,50,55.55246
-6.058844,50,55.584921
-11.543439,50,55.615954
-5.865428,50,55.647672
-7.676844,50,56.207371
-12.218012,50,56.23837
-7.615276,50,56.269386
-12.142195,50,56.30125
-5.120672,50,56.332
-6.542445,50,56.363496
-12.656296,50,56.395567
-9.90771,50,56.42711
-9.529013,50,56.458591
-6.613842,50,56.489463
-6.495175,50,57.052259
-5.882098,50,57.083393
-10.852932,50,57.11523
-6.940926,50,57.14622
-7.371577,50,57.177688
-9.135315,50,57.209756
-7.200393,50,57.240551
-7.566171,50,57.272024
-11.084289,50,57.304112
-3.181647,50,57.336365
-7.405362,50,57.903469
-5.094198,50,57.935466
-7.410215,50,57.96719
-5.926315,50,57.998826
-11.088704,50,58.031475
-7.739969,50,58.063321
-11.544406,50,58.095012
-9.667472,50,58.127129
-9.660083,50,58.158815
-2.743316,50,58.190075
-9.149709,50,58.222664
-13.120362,50,58.819254
-8.23957,50,58.850621
-4.311926,50,58.88193
-6.100884,50,58.913054
-5.54494,50,58.945763
-11.027255,50,58.977065
-8.580516,50,59.008723
-7.858431,50,59.04096
-7.417569,50,59.072168
-5.884293,50,59.103512
-6.09597,50,59.707726
-5.931525,50,59.742049
-10.470981,50,59.774915
-4.421232,50,59.807979
-8.875049,50,59.841762
-5.834067,50,59.873566
-9.066402,50,59.905328
-6.576239,50,59.9379
-11.433653,50,59.969437
-6.091631,50,60.001671
-10.01746,50,60.581033
-5.994996,50,60.612287
-5.937086,50,60.644918
-9.999812,50,60.67647
-7.932923,50,60.707607
-10.86597,50,60.740062
-8.194965,50,60.771575
-10.446039,50,60.803251
-13.681876,50,60.83436
-6.275429,50,60.866596
-6.060151,50,61.449528
-8.354248,50,61.481042
-13.509259,50,61.512645
-7.010591,50,61.543674
-8.416172,50,61.576898
-4.514786,50,61.609707
-6.235859,50,61.641626
-9.984599,50,61.674883
-6.72844,50,61.706741
-7.92557,50,61.738789
-5.053149,50,61.771639
-12.030965,50,62.348629
-6.714734,50,62.381063
-10.036355,50,62.412638
-4.798609,50,62.444168
-5.590601,50,62.476749
-6.901366,50,62.507984
-6.812261,50,62.539636
-10.797791,50,62.572751
-9.842722,50,62.603985
-8.882765,50,62.635601
-11.986181,50,63.220287
-7.117902,50,63.251478
-12.154473,50,63.283796
-12.159041,50,63.315017
-6.294128,50,63.346267
-9.3358,50,63.379241
-6.988344,50,63.410677
-6.952739,50,63.442215
-12.011319,50,63.475014
-9.718272,50,63.506168
-5.886157,50,64.085291
-10.77244,50,64.116997
-8.501231,50,64.148237
-13.435271,50,64.347556
-5.993193,50,64.378978
-5.962703,50,64.411911
-8.319174,50,64.44385
-4.068889,50,64.475438
-5.725347,50,64.507838
-6.165342,50,64.539634
-9.735734,50,65.131409
-11.191341,50,65.162682
-8.54371,50,65.195017
-4.543075,50,65.225509
-9.4905,50,65.256631
-8.34531,50,65.287549
-9.464078,50,65.319974
-6.423014,50,65.352072
-6.05114,50,65.384025
-6.390789,50,65.416543
-8.830124,50,65.447857
-9.606645,50,66.016121
-6.908219,50,66.047387
-8.052566,50,66.079581
-6.199103,50,66.111123
-5.849797,50,66.142711
-7.652759,50,66.174016
-10.679916,50,66.206264
-5.795661,50,66.236811
-3.062995,50,66.267833
-4.899637,50,66.29858
-5.945754,50,66.877077
-5.813265,50,66.908573
-4.386737,50,66.941075
-6.278825,50,66.972364
-10.672952,50,67.003598
-6.608659,50,67.036179
-5.469049,50,67.068124
-4.623326,50,67.099579
-10.822841,50,67.13217
-7.892622,50,67.163462
-2.875875,50,67.755951
-3.182984,50,67.787688
-4.296829,50,67.819015
-2.432524,50,67.851358
-6.753298,50,67.883087
-8.366562,50,67.914415
-5.411662,50,67.946963
-6.895113,50,67.978562
-8.297232,50,68.00977
-10.849878,50,68.042254
-8.605666,50,68.621057
-10.113254,50,68.654295
-12.014865,50,68.686596
-10.299782,50,68.718687
-6.926417,50,68.751517
-12.320598,50,68.783258
-12.119937,50,68.81533
-7.382204,50,68.848112
-8.753733,50,68.879839
-6.946698,50,68.911609
-12.266551,50,69.508631
-6.682406,50,69.544241
-5.884267,50,69.576311
-6.573548,50,69.608804
-7.724189,50,69.64092
-6.16657,50,69.674474
-7.687216,50,69.70724
-9.948834,50,69.739539
-7.639043,50,69.772535
-6.870354,50,69.803939
-9.120561,50,69.83547
-11.27387,50,70.405425
-11.360342,50,70.436322
-5.676769,50,70.468421
-8.782774,50,70.499527
-11.109937,50,70.531056
-12.195368,50,70.563583
-6.721908,50,70.594843
-11.633742,50,70.626411
-7.317445,50,70.658831
-7.548993,50,70.691202
-6.765553,50,71.250439
-6.445683,50,71.283132
-10.073835,50,71.315543
-9.914522,50,71.348228
-11.885001,50,71.382429
-8.272028,50,71.415665
-10.365386,50,71.44982
-7.710142,50,71.48419
-4.310812,50,71.517187
-6.778531,50,71.549777
-3.803357,50,72.124712
-6.391054,50,72.155874
-6.187516,50,72.188568
-10.350508,50,72.220292
-8.035702,50,72.251648
-7.583156,50,72.284052
-8.651917,50,72.315466
-8.319601,50,72.346983
-11.220694,50,72.379629
-9.480262,50,72.410701
-5.959181,50,72.970873
-3.290538,50,73.003599
-7.806328,50,73.034884
-4.544979,50,73.066178
-8.219785,50,73.098068
-7.043052,50,73.128826
-4.436515,50,73.160043
-7.687127,50,73.192074
-12.21267,50,73.223489
-8.604913,50,73.254854
-6.390579,50,73.287107
-6.499967,50,73.846615
-6.255247,50,73.878063
-5.270303,50,73.910346
-7.641246,50,73.941609
-7.767617,50,73.97312
-6.326572,50,74.005593
-4.380406,50,74.036975
-7.060483,50,74.06903
-5.824325,50,74.101927
-6.833011,50,74.13361
-12.078017,50,74.698532
-6.787712,50,74.730766
-6.649444,50,74.762794
-6.473937,50,74.79449
-6.905978,50,74.826789
-7.388959,50,74.858458
-7.365784,50,74.889792
-6.109136,50,74.922069
-6.215615,50,74.953844
-7.00617,50,74.985332
-6.874975,50,75.549293
-7.971501,50,75.580601
-12.78299,50,75.613336
-6.889242,50,75.644517
-4.036405,50,75.676003
-7.613977,50,75.707818
-5.356217,50,75.740499
-6.527733,50,75.772128
-5.980614,50,75.803525
-7.165571,50,75.835921
-6.991177,50,76.402171
-7.122723,50,76.435841
-6.186311,50,76.468257
-6.699834,50,76.499392
-10.465337,50,76.531546
-6.674669,50,76.56275
-7.218129,50,76.59478
-11.222104,50,76.627211
-8.017797,50,76.658398
-6.948889,50,76.68974
-6.033547,50,76.721014
-9.716052,50,77.287095
-11.260144,50,77.318473
-5.83858,50,77.351272
-4.772812,50,77.382998
-2.943125,50,77.41447
-7.866931,50,77.446742
-8.007343,50,77.477871
-12.210946,50,77.509552
-8.790208,50,77.54179
-8.220118,50,77.572892
-5.804364,50,78.134234
-7.956149,50,78.166991
-6.378984,50,78.198786
-8.033673,50,78.230079
-7.941238,50,78.262261
-8.913098,50,78.293661
-10.190837,50,78.325005
-8.989832,50,78.357753
-11.394056,50,78.38929
-5.632252,50,78.420669
-6.526382,50,78.982877
-5.798108,50,79.014006
-6.767886,50,79.045283
-5.759674,50,79.077979
-2.531563,50,79.109582
-6.139132,50,79.140939
-8.401347,50,79.173194
-8.705883,50,79.204103
-6.72921,50,79.235095
-6.760528,50,79.267108
-6.695362,50,79.830297
-6.339287,50,79.862681
-7.158279,50,79.895002
-3.519843,50,79.926085
-6.425466,50,79.956774
-6.862237,50,79.989406
-6.624585,50,80.021206
-4.746829,50,80.05238
-3.406271,50,80.085038
-7.235139,50,80.116945
-6.079013,50,80.148797
-6.754169,50,80.717315
-7.133061,50,80.748211
-7.255697,50,80.780636
-8.300749,50,80.812108
-6.977449,50,80.844194
-7.290112,50,80.876602
-5.604771,50,80.907773
-5.872998,50,80.939466
-6.403523,50,80.97046
-8.739798,50,81.002547
-6.582366,50,81.562427
-6.560206,50,81.594566
-6.67206,50,81.625511
-9.076802,50,81.656555
-7.232627,50,81.688589
-12.75124,50,81.720072
-5.121438,50,81.751499
-4.528541,50,81.78337
-12.553165,50,81.815024
-7.262675,50,81.84657
-8.602982,50,82.412563
-8.245708,50,82.443416
-12.996011,50,82.474885
-8.810925,50,82.507176
-8.047149,50,82.538574
-8.679952,50,82.569481
-4.93519,50,82.602034
-4.811056,50,82.633175
-2.78931,50,82.6641
-9.400752,50,82.697423
-12.030616,50,83.261845
-11.017969,50,83.293187
-6.553205,50,83.325346
-8.877101,50,83.356323
-6.099338,50,83.387506
-4.344996,50,83.419929
-5.027484,50,83.451108
-8.197219,50,83.482555
-12.444165,50,83.51496
-10.820689,50,83.546435
-7.221337,50,83.578199
-3.812225,50,84.137796
-5.130857,50,84.169138
-10.432057,50,84.200396
-6.813812,50,84.232705
-5.483878,50,84.2642
-8.176891,50,84.295492
-6.283532,50,84.328054
-8.91783,50,84.359524
-6.068134,50,84.391159
-6.51875,50,84.423787
-10.439483,50,84.978824
-5.653484,50,85.010085
-7.722729,50,85.042445
-5.084386,50,85.074216
-6.359497,50,85.10554
-10.286356,50,85.137674
-7.458635,50,85.169217
-4.345437,50,85.37516
-5.167346,50,85.406758
-4.914915,50,85.43952
-4.85183,50,85.999862
-9.531951,50,86.032739
-5.574481,50,86.064319
-5.20008,50,86.096196
-12.218466,50,86.129099
-7.206962,50,86.16028
-6.057743,50,86.192097
-7.174091,50,86.223296
-8.611851,50,86.255556
-8.931409,50,86.28713
-9.101842,50,86.855051
-4.843179,50,86.887824
-6.25013,50,86.91835
-6.312245,50,86.950458
-3.249686,50,86.981457
-6.902192,50,87.012543
-7.19979,50,87.045173
-5.22587,50,87.076395
-6.997078,50,87.107946
-9.097616,50,87.140135
-11.313862,50,87.171443
-6.49848,50,87.733824
-3.807603,50,87.766019
-6.979962,50,87.797557
-3.100895,50,87.828728
-3.300048,50,87.861011
-7.699452,50,87.892608
-6.434188,50,87.924333
-7.303872,50,87.956731
-7.648194,50,87.988081
-6.627544,50,88.019558
-8.987587,50,88.582249
-5.937792,50,88.613376
-7.749453,50,88.64435
-6.478041,50,88.6769
-7.991573,50,88.709103
-7.309688,50,88.740544
-7.728948,50,88.772924
-11.70869,50,88.804686
-3.198375,50,88.836883
-4.114446,50,88.869313
-5.64405,50,89.429427
-7.031388,50,89.461059
-7.467665,50,89.493511
-5.523338,50,89.525257
-7.43291,50,89.556919
-6.26917,50,89.588985
-6.232502,50,89.620416
-9.978478,50,89.652227
-6.570369,50,89.685487
-3.121649,50,89.716907
-6.640641,50,90.285564
-11.209837,50,90.317102
-5.944148,50,90.34859
-12.541035,50,90.381701
-4.637348,50,90.412962
-6.005755,50,90.44483
-4.307193,50,90.477863
-7.082004,50,90.508873
-7.8299,50,90.540358
-5.174723,50,90.571373
-8.551184,50,91.153389
-8.00335,50,91.186143
-7.638426,50,91.216928
-9.775262,50,91.248355
-5.547674,50,91.279647
-10.564165,50,91.312157
