#{"t_start": 1784446208.7240992, "env_id": "NoisyGoalReacher-v0"}
r,l,t
-6.629991,50,89.585738
-3.888391,50,89.617165
-5.771357,50,89.649004
-3.585631,50,89.682248
-4.099496,50,89.713694
-7.428949,50,90.282342
-7.773132,50,90.313912
-8.159129,50,90.345345
-11.013802,50,90.378467
-7.373366,50,90.40975
-4.431465,50,90.44163
-12.335957,50,90.47465
-5.689992,50,90.505653
-3.353439,50,90.537127
-7.370029,50,90.56812
-6.123304,50,91.150186
-6.834675,50,91.18292
-6.367373,50,91.21369
-8.069533,50,91.245128
-4.315631,50,91.276404
-4.189663,50,91.308909
-8.574377,50,91.340381
-4.753294,50,91.371595
-5.010075,50,91.40378
-7.565551,50,91.435056
-2.815258,50,91.466573
-5.849026,50,92.054705
-3.352595,50,92.087973
-7.371251,50,92.121188
-6.964905,50,92.153105
-6.4628,50,92.184944
-7.116299,50,92.219562
-5.996972,50,92.252355
-9.394116,50,92.284897
-4.889314,50,92.318043
-6.329724,50,92.351843
-12.576418,50,92.949351
-5.66365,50,92.982833
-7.067772,50,93.018294
-5.741203,50,93.052532
-8.70856,50,93.087432
-8.045455,50,93.124011
-7.71414,50,93.159748
-4.024255,50,93.195421
-4.68538,50,93.233204
-6.080772,50,93.269279
-6.126885,50,93.87024
-7.397857,50,93.90202
-7.916537,50,93.935176
-7.952512,50,93.966751
-9.399432,50,93.998414
-6.468831,50,94.031391
-6.03009,50,94.064183
-9.859409,50,94.09632
-5.531003,50,94.130191
-6.721337,50,94.162336
-5.810161,50,94.772862
-6.055026,50,94.804516
-9.36357,50,94.837439
-4.560993,50,94.868824
-7.213104,50,94.900125
-10.886288,50,94.932318
-3.768784,50,94.96361
-8.762703,50,94.994904
-6.59823,50,95.02603
-9.891429,50,95.058814
-8.358955,50,95.090403
-7.957833,50,95.68647
-6.277938,50,95.718004
-5.134887,50,95.750776
-7.173665,50,95.782194
-5.936316,50,95.813591
-9.834466,50,95.845932
-7.631937,50,95.87724
-3.790053,50,95.909078
-6.563404,50,95.941886
-5.712202,50,95.973247
-10.972932,50,96.567791
-4.843383,50,96.599035
-2.112895,50,96.630589
-7.289826,50,96.662899
-7.796198,50,96.694218
-5.287437,50,96.725644
-6.576363,50,96.757875
-5.020491,50,96.78926
-8.115425,50,96.820721
-7.49387,50,96.852869
-5.986468,50,97.449823
-10.980069,50,97.482501
-5.705384,50,97.514168
-8.876943,50,97.546139
-7.581661,50,97.578665
-6.81101,50,97.609926
-9.41915,50,97.641431
-4.192986,50,97.674233
-6.889143,50,97.705805
-7.860371,50,97.737381
-7.071007,50,98.318621
-7.536603,50,98.350293
-9.973906,50,98.383362
-9.678752,50,98.415066
-6.748472,50,98.446544
-4.72579,50,98.479412
-10.006152,50,98.510883
-9.502927,50,98.542015
-3.504305,50,98.574116
-7.988541,50,98.605066
-3.480505,50,98.636
-6.672496,50,99.233565
-4.541616,50,99.264513
-8.928329,50,99.297155
-6.092916,50,99.328585
-8.715418,50,99.360013
-6.728975,50,99.392892
-5.990232,50,99.424603
-7.370919,50,99.456231
-5.249331,50,99.489421
-8.172172,50,99.521953
-4.445533,50,100.112687
-6.937167,50,100.144628
-5.653075,50,100.176577
-6.30574,50,100.20897
-8.222856,50,100.240252
-6.855861,50,100.271608
-5.548655,50,100.304106
-7.615284,50,100.335286
-2.538495,50,100.367001
-3.69782,50,100.399712
-6.330996,50,100.99244
-7.968128,50,101.025024
-7.162152,50,101.056432
-5.40414,50,101.087839
-5.474044,50,101.120417
-4.367443,50,101.151696
-6.67608,50,101.182997
-9.167285,50,101.215366
-8.26286,50,101.246562
-5.121113,50,101.27785
-6.503067,50,101.883242
-7.620703,50,101.918536
-6.204853,50,101.952139
-4.943776,50,101.986335
-6.306071,50,102.022154
-6.805944,50,102.05666
-6.590954,50,102.091725
-5.688848,50,102.128091
-8.384567,50,102.163077
-7.544742,50,102.198593
-7.209167,50,102.236137
-6.061425,50,102.871897
-5.672215,50,102.903296
-3.512824,50,102.935793
-2.229947,50,102.967027
-8.828892,50,102.998172
-3.105563,50,103.030417
-5.039049,50,103.06189
-7.036424,50,103.093606
-6.686596,50,103.126398
-7.354439,50,103.158209
-6.490691,50,103.752227
-8.126345,50,103.783597
-4.753536,50,103.814962
-2.983147,50,103.84821
-8.850187,50,103.884945
-7.253028,50,103.91796
-4.88392,50,103.953581
-9.981358,50,103.988648
-4.241312,50,104.023381
-6.306284,50,104.060801
-3.137867,50,104.671182
-6.248156,50,104.703592
-9.66016,50,104.739704
-6.958719,50,104.775161
-9.399371,50,104.81104
-5.327803,50,104.846881
-3.638718,50,104.881151
-2.859221,50,104.916597
-4.096164,50,104.953484
-6.30601,50,104.988148
-5.012643,50,105.56513
-3.66096,50,105.596978
-8.140177,50,105.628314
-6.059643,50,105.66097
-4.436477,50,105.692405
-6.626112,50,105.723989
-5.597901,50,105.756994
-5.788646,50,105.788279
-8.203825,50,105.819981
-9.865828,50,105.851603
-7.444399,50,105.884383
-6.40001,50,106.456027
-6.504109,50,106.488786
-4.368357,50,106.52095
-8.538825,50,106.552433
-6.868533,50,106.584809
-3.668678,50,106.616118
-3.025974,50,106.647307
-6.797799,50,106.679781
-7.438377,50,106.711608
-7.541862,50,106.743904
-8.25411,50,107.310236
-5.880645,50,107.511311
-5.449472,50,107.542757
-5.486347,50,107.574166
-8.802831,50,107.60703
-7.649777,50,107.638556
-7.130106,50,107.669974
-5.234262,50,107.702487
-6.903336,50,107.734715
-4.292489,50,107.766111
-9.359409,50,108.339199
-6.549778,50,108.370693
-5.018632,50,108.403139
-4.894024,50,108.435072
-7.043571,50,108.466705
-7.62527,50,108.499557
-7.379269,50,108.531928
-6.316473,50,108.563896
-5.559422,50,108.596826
-3.751594,50,108.628932
-7.671533,50,109.201529
-7.78511,50,109.233001
-9.689533,50,109.264424
-8.218751,50,109.297235
-7.342039,50,109.328693
-7.61657,50,109.360327
-3.849903,50,109.392043
-9.14311,50,109.424839
-6.683101,50,109.457006
-4.674947,50,109.488616
-7.645081,50,109.521297
-5.947387,50,110.089374
-5.482969,50,110.122665
-7.122613,50,110.156281
-3.566595,50,110.187768
-9.568015,50,110.220087
-6.291025,50,110.251448
-5.043405,50,110.28299
-3.75302,50,110.315955
-7.545795,50,110.347531
-7.506818,50,110.378898
-7.254496,50,110.975734
-5.231371,50,111.007153
-6.720986,50,111.040282
-4.411407,50,111.071748
-7.678695,50,111.10313
-12.275495,50,111.136039
-6.730302,50,111.16843
-3.574388,50,111.202016
-4.483083,50,111.238674
-4.300925,50,111.273952
-7.12383,50,111.876934
-4.892437,50,111.908435
-6.8446,50,111.940963
-12.873781,50,111.975268
-7.555934,50,112.01169
-8.053887,50,112.050723
-5.175234,50,112.087493
-6.512115,50,112.125271
-5.657304,50,112.165164
-6.910188,50,112.201879
-9.040828,50,112.88163
-9.778147,50,112.915856
-6.394121,50,112.951598
-3.761109,50,112.985903
-8.592696,50,113.020715
-6.023994,50,113.058209
-6.595557,50,113.094379
-4.949093,50,113.130115
-5.62533,50,113.16626
-3.58997,50,113.200555
-3.883607,50,113.812539
-4.270433,50,113.844018
-8.371696,50,113.876703
-5.444087,50,113.907969
-6.758304,50,113.939557
-7.508161,50,113.972128
-8.625066,50,114.003663
-6.491551,50,114.035556
-4.625498,50,114.068192
-7.631556,50,114.099791
-7.734626,50,114.131369
-6.429232,50,114.740873
-3.283677,50,114.773769
-10.741046,50,114.80549
-5.518604,50,114.837095
-7.383446,50,114.869679
-7.599898,50,114.901363
-5.387511,50,114.932903
-5.76212,50,114.964473
-5.884257,50,114.996994
-8.036316,50,115.028893
-7.648752,50,115.62525
-5.006348,50,115.6577
-6.347099,50,115.691148
-3.08165,50,115.723276
-8.192589,50,115.755369
-12.487868,50,115.788606
-4.923604,50,115.820236
-5.547282,50,115.851837
-10.752752,50,115.884545
-6.18532,50,115.916123
-4.452025,50,116.527406
-3.987204,50,116.559082
-4.951965,50,116.591726
-3.118987,50,116.623491
-3.584469,50,116.655226
-7.329906,50,116.686851
-6.319182,50,116.719626
-6.867008,50,116.751137
-7.774703,50,116.78271
-3.429936,50,116.814993
-9.358401,50,117.424057
-4.537953,50,117.456187
-7.021461,50,117.487764
-8.124308,50,117.520941
-6.279181,50,117.553311
-5.848786,50,117.584996
-9.196216,50,117.61777
-5.224137,50,117.649654
-8.75664,50,117.681701
-7.853209,50,117.714637
-2.959571,50,117.746421
-5.18734,50,118.350147
-6.729955,50,118.381959
-6.319553,50,118.414737
-4.093459,50,118.446166
-7.696457,50,118.477884
-8.096997,50,118.510998
-6.627712,50,118.543187
-10.153867,50,118.575389
-7.421018,50,118.607373
-7.882082,50,118.640424
-5.119998,50,119.243929
-4.908675,50,119.276261
-4.707681,50,119.308449
-4.223949,50,119.341235
-8.545584,50,119.372804
-4.05816,50,119.404772
-8.768197,50,119.437566
-4.165996,50,119.469337
-6.852556,50,119.501467
-4.230729,50,119.534902
-8.264041,50,120.138104
-4.426135,50,120.169338
-5.247157,50,120.200707
-10.715659,50,120.233206
-6.614412,50,120.264924
-7.395004,50,120.296634
-3.197894,50,120.328376
-6.650746,50,120.36247
-6.876132,50,120.397332
-7.984538,50,120.430954
-5.355776,50,121.038687
-5.970835,50,121.071553
-4.746308,50,121.103228
-5.786716,50,121.134586
-5.146016,50,121.166915
-7.364674,50,121.198194
-8.776784,50,121.229532
-3.907563,50,121.262542
-5.328101,50,121.29388
-6.887122,50,121.326715
-10.978257,50,121.360012
-8.132697,50,122.045487
-3.890662,50,122.084014
-7.070441,50,122.121755
-6.707305,50,122.160785
-6.74085,50,122.197568
-7.212353,50,122.232223
-7.180925,50,122.266746
-6.337884,50,122.302733
-7.193937,50,122.337519
-10.807409,50,122.373998
-6.211358,50,122.994427
-2.782267,50,123.029429
-9.198062,50,123.064534
-3.215526,50,123.102126
-5.971778,50,123.135561
-7.487445,50,123.169024
-5.73968,50,123.201124
-9.455741,50,123.233357
-6.159313,50,123.265257
-3.103333,50,123.298293
-9.791104,50,123.885998
-5.775942,50,123.917853
-8.249866,50,123.949992
-3.845928,50,123.982825
-7.410961,50,124.015904
-7.068697,50,124.050805
-7.265138,50,124.08719
-5.279706,50,124.122325
-5.851819,50,124.155367
-6.897864,50,124.188322
-4.277323,50,124.842658
-6.842265,50,124.879304
-8.11007,50,124.918731
-4.728184,50,124.957422
-6.819432,50,124.997494
-4.201051,50,125.037581
-5.791541,50,125.07547
-5.894913,50,125.114892
-6.543386,50,125.153119
-7.772659,50,125.191411
-2.289505,50,125.232924
-7.734195,50,125.823367
-6.345989,50,125.854701
-7.388361,50,125.886404
-3.136952,50,125.91912
-7.528397,50,125.950747
-6.512559,50,125.982368
-6.486739,50,126.015013
-3.954142,50,126.04724
-6.34265,50,126.079209
-9.290342,50,126.11262
-11.730175,50,126.747431
-6.717988,50,126.784866
-5.88244,50,126.824896
-8.310717,50,126.864937
-5.521634,50,126.904069
-7.110792,50,126.946906
-8.938212,50,126.987392
-5.982679,50,127.024508
-7.61094,50,127.060875
-3.956302,50,127.098015
-11.186336,50,127.720712
-8.430807,50,127.757992
-4.059444,50,127.793108
-9.446507,50,127.830208
-10.625421,50,127.863887
-7.054769,50,127.89638
-11.332432,50,127.929886
-7.843169,50,127.962125
-2.565241,50,127.994455
-7.718917,50,128.026123
-4.64128,50,128.699713
-3.278868,50,128.740946
-5.164189,50,128.780584
-2.343497,50,128.819385
-8.862497,50,128.859748
-7.652809,50,128.898156
-9.935926,50,128.937222
-9.065409,50,128.978483
-4.026059,50,129.017665
-5.073904,50,129.053795
-5.810978,50,129.086354
-6.111184,50,129.681075
-4.418127,50,129.71294
-6.253291,50,129.745287
-3.879054,50,129.778369
-9.711795,50,129.810794
-3.135125,50,130.020976
-6.855471,50,130.053224
-8.247656,50,130.087698
-7.227086,50,130.120223
-6.579847,50,130.152693
-8.546808,50,130.763775
-8.943252,50,130.796897
-6.737149,50,130.828813
-6.697819,50,130.860646
-6.743272,50,130.893987
-6.597714,50,130.926169
-6.716929,50,130.958016
-6.889352,50,130.991596
-3.898902,50,131.023904
-6.095448,50,131.055926
-7.541649,50,131.680966
-6.813546,50,131.714475
-9.706542,50,131.747342
-10.469687,50,131.780871
-8.748507,50,131.814434
-8.958706,50,131.84711
-7.058959,50,131.880608
-8.788257,50,131.912776
-10.012351,50,131.945303
-6.59093,50,131.977876
-3.205624,50,132.6943
-7.198824,50,132.732278
-6.399954,50,132.770141
-7.027712,50,132.805227
-8.195828,50,132.837491
-7.827154,50,132.869767
-5.366762,50,132.902979
-9.210037,50,132.934839
-9.276355,50,132.96657
-8.004715,50,133.0
-7.327591,50,133.032418
-3.752169,50,133.6669
-4.222488,50,133.705314
-9.155081,50,133.742776
-7.374942,50,133.781381
-8.769588,50,133.819953
-6.203698,50,133.857002
-7.042028,50,133.894904
-5.950379,50,133.932883
-7.201254,50,133.971675
-6.994045,50,134.010719
-8.001893,50,134.662564
-6.601259,50,134.694418
-6.534705,50,134.72731
-6.272589,50,134.759304
-4.693248,50,134.791582
-6.891445,50,134.824853
-5.139336,50,134.856715
-4.250755,50,134.88907
-8.415096,50,134.923077
-3.28066,50,134.955576
-3.122559,50,135.55666
-8.580967,50,135.588447
-6.261151,50,135.622052
-6.667981,50,135.655327
-8.283415,50,135.68745
-10.700508,50,135.719843
-10.337517,50,135.754048
-6.970729,50,135.786345
-3.006081,50,135.818183
-7.130355,50,135.850938
-2.837972,50,136.419142
-6.494004,50,136.451639
-6.530245,50,136.483835
-1.996819,50,136.51599
-4.151052,50,136.548956
-6.792412,50,136.580912
-7.486301,50,136.612613
-3.456814,50,136.645239
-6.375122,50,136.676835
-6.659184,50,136.708414
-10.115659,50,137.31374
-8.356291,50,137.34723
-6.149398,50,137.379455
-3.798867,50,137.411397
-7.03941,50,137.443299
-7.864355,50,137.476361
-7.264674,50,137.508223
-4.747703,50,137.539893
-4.029086,50,137.573406
-4.87239,50,137.605543
-6.679404,50,137.637168
-5.255395,50,138.222275
-5.063358,50,138.253895
-3.725976,50,138.286632
-5.930107,50,138.318022
-7.418568,50,138.349621
-2.358147,50,138.382397
-7.88065,50,138.415578
-6.506032,50,138.448025
-6.014767,50,138.480789
-6.751483,50,138.512349
-6.118789,50,139.094935
-6.725178,50,139.126697
-4.670501,50,139.158693
-6.66325,50,139.192052
-5.817244,50,139.225462
-7.804418,50,139.25778
-6.886074,50,139.290754
-4.971111,50,139.3226
-8.135852,50,139.354178
-3.454649,50,139.388077
-4.510064,50,139.968385
-5.442505,50,140.000818
-9.69531,50,140.033354
-8.080922,50,140.066302
-6.559559,50,140.099307
-5.663607,50,140.131429
-7.300275,50,140.164792
-3.408544,50,140.197905
-6.651182,50,140.230294
-6.446868,50,140.262138
-4.445065,50,140.839
-3.787418,50,140.870754
-7.347248,50,140.903353
-4.932346,50,140.935154
-3.727033,50,140.966843
-2.834606,50,140.999312
-4.38468,50,141.031016
-6.984682,50,141.062784
-9.259539,50,141.095354
-6.818931,50,141.127009
-6.493234,50,141.158804
-6.356933,50,141.733517
-6.660432,50,141.76551
-6.970577,50,141.799899
-3.855978,50,141.831756
-7.973005,50,141.864156
-6.792373,50,141.89589
-9.428899,50,141.929004
-4.059132,50,141.960229
-4.023975,50,141.991494
-6.594272,50,142.023947
-3.727953,50,142.600318
-7.068001,50,142.633041
-3.000977,50,142.664936
-4.11073,50,142.696474
-5.988799,50,142.729519
-5.583945,50,142.761418
-7.130302,50,142.795497
-2.962043,50,142.82857
-5.321425,50,142.860593
-8.017461,50,142.893629
-4.368345,50,143.463836
-8.02964,50,143.49514
-3.728216,50,143.527679
-2.569466,50,143.559223
-6.862924,50,143.590742
-7.614898,50,143.623209
-4.613387,50,143.654649
-8.581642,50,143.686159
-6.98241,50,143.717494
-9.068215,50,143.750409
-4.403769,50,144.320876
-7.673971,50,144.353323
-6.036702,50,144.384964
-6.451193,50,144.416659
-10.878326,50,144.44991
-7.13915,50,144.482193
-2.316664,50,144.514096
-4.874162,50,144.546916
-6.923907,50,144.578648
-5.785961,50,144.610485
-9.093322,50,144.642992
-7.687103,50,145.213161
-7.362902,50,145.245545
-8.920894,50,145.277215
-2.895099,50,145.308585
-5.419634,50,145.340914
-6.795512,50,145.372774
-4.697316,50,145.404466
-5.218274,50,145.436107
-7.345065,50,145.468858
-8.225568,50,145.500373
-8.00499,50,146.073218
-7.087183,50,146.105093
-6.759535,50,146.137098
-8.228591,50,146.17025
-7.757927,50,146.202421
-5.969354,50,146.233982
-7.912769,50,146.266518
-6.761983,50,146.298777
-6.356355,50,146.331042
-8.876348,50,146.363885
-5.964558,50,146.949991
-6.173272,50,146.983303
-8.079246,50,147.015738
-5.240128,50,147.047285
-6.66442,50,147.080058
-7.154341,50,147.113451
-6.200788,50,147.14526
-6.414272,50,147.178686
-6.406534,50,147.210419
-1.938868,50,147.241985
-5.493066,50,147.81774
-4.868135,50,147.849436
-8.489403,50,147.882056
-4.275868,50,147.913486
-6.118448,50,147.945378
-6.908643,50,147.978283
-5.198693,50,148.009778
-6.692429,50,148.04128
-6.453743,50,148.074339
-4.719588,50,148.105884
-6.300275,50,148.137668
-6.732347,50,148.708348
-11.255496,50,148.740263
-7.059053,50,148.772057
-6.733081,50,148.804963
-11.93645,50,148.836853
-4.860182,50,148.868771
-7.55848,50,148.901676
-5.053851,50,148.9346
-6.757636,50,148.966396
-10.057706,50,148.999209
-7.170374,50,149.569367
-6.80265,50,149.60233
-7.654186,50,149.634433
-6.641896,50,149.666414
-5.785819,50,149.700737
-7.751084,50,149.733172
-6.373169,50,149.765273
-6.304422,50,149.799549
-6.516851,50,149.831969
-6.886404,50,149.865301
-6.396183,50,150.459997
-6.834428,50,150.492125
-9.397389,50,150.525138
-5.795902,50,150.557227
-9.815197,50,150.588948
-5.340184,50,150.62297
-10.789601,50,150.663987
-5.981861,50,150.697001
-6.428122,50,150.731338
-7.792666,50,150.763649
-4.303344,50,151.377574
-7.642108,50,151.413048
-8.150675,50,151.446256
-8.083072,50,151.478731
-7.73434,50,151.512347
-8.622557,50,151.544065
-6.614376,50,151.576398
-3.069421,50,151.608794
-6.399816,50,151.645466
-5.697962,50,151.680029
-5.958153,50,151.919787
-6.560312,50,152.596844
-10.015901,50,152.630192
-7.006374,50,152.662112
-9.441623,50,152.694144
-6.670052,50,152.727222
-11.028056,50,152.759218
-3.083417,50,152.791181
-2.893354,50,152.824258
-7.011385,50,152.860381
-6.212745,50,152.896868
-6.713369,50,153.524411
-9.192835,50,153.55766
-7.548909,50,153.590757
-4.262775,50,153.622988
-7.593846,50,153.656214
-2.823091,50,153.688189
-3.841014,50,153.7205
-6.960289,50,153.75427
-5.291409,50,153.786237
-3.12252,50,153.81856
-6.889834,50,154.492747
-10.869009,50,154.527286
-5.021312,50,154.56349
-4.785557,50,154.600335
-7.64628,50,154.637473
-7.022808,50,154.675867
-6.310482,50,154.71375
-6.741149,50,154.751512
-4.41031,50,154.791241
-5.242446,50,154.829325
-6.565057,50,155.431324
-4.046716,50,155.464309
-5.3311,50,155.495915
-8.730547,50,155.527896
-3.921297,50,155.559655
-8.235342,50,155.592507
-9.254259,50,155.624042
-8.466281,50,155.655573
-7.499912,50,155.688249
-5.253418,50,155.719998
-6.724743,50,155.751828
-3.399861,50,156.369774
-6.015457,50,156.407008
-5.760987,50,156.443748
-6.406369,50,156.481775
-7.935335,50,156.517465
-6.479038,50,156.550112
-5.791902,50,156.582948
-7.176106,50,156.615587
-6.301375,50,156.647572
-6.68127,50,156.680714
-4.259595,50,157.316963
-7.37007,50,157.349518
-10.210324,50,157.382416
-7.296552,50,157.415748
-4.422428,50,157.449206
-10.333227,50,157.482358
-6.508627,50,157.516793
-4.758226,50,157.549885
-8.366815,50,157.582984
-7.149267,50,157.61785
-5.143879,50,158.236736
-4.234089,50,158.269464
-1.858555,50,158.303582
-7.694966,50,158.336461
-6.966158,50,158.369661
-7.161249,50,158.403815
-4.48904,50,158.436943
-3.092443,50,158.469341
-6.283339,50,158.502952
-3.92664,50,158.535939
-5.007273,50,159.146787
-6.638024,50,159.179012
-10.024323,50,159.212443
-6.175474,50,159.244615
-10.496192,50,159.276882
-6.572803,50,159.309821
-5.833544,50,159.341641
-7.461609,50,159.374139
-2.992706,50,159.405986
-7.761068,50,159.439281
-7.375567,50,160.054268
-6.570052,50,160.087217
-6.13261,50,160.121279
-6.723211,50,160.153386
-2.390491,50,160.186672
-3.474796,50,160.221644
-4.406679,50,160.254726
-7.185569,50,160.286425
-9.697851,50,160.319274
-6.265665,50,160.350979
-5.601069,50,160.383089
-5.774241,50,160.990412
-3.788251,50,161.022447
-9.362182,50,161.055635
-10.128572,50,161.087594
-5.240608,50,161.119573
-8.578736,50,161.153351
-6.556248,50,161.186302
-6.088924,50,161.218383
-6.476464,50,161.251366
-3.503635,50,161.283805
-5.832452,50,161.89337
-7.060953,50,161.926208
-8.562919,50,161.959624
-5.822828,50,161.992052
-5.288417,50,162.024664
-6.368438,50,162.058003
-6.992789,50,162.090289
-8.401742,50,162.122968
-6.417121,50,162.156892
-7.207902,50,162.189014
-4.512203,50,162.809993
-3.916121,50,162.843935
-5.970993,50,162.878594
-6.963818,50,162.91235
-6.217521,50,162.945259
-6.4218,50,162.979668
-8.284693,50,163.012269
-7.32588,50,163.04443
-8.586328,50,163.078306
-8.178894,50,163.110925
-6.134919,50,163.72154
-10.777787,50,163.75362
-5.199245,50,163.787629
-8.050873,50,163.820503
-7.602823,50,163.852418
-6.525821,50,163.885438
-2.757779,50,163.917286
-7.385107,50,163.949178
-4.643255,50,163.982137
-10.424335,50,164.014076
-7.692393,50,164.046839
-5.524762,50,164.656918
-5.505981,50,164.690606
-7.988002,50,164.722567
-3.714457,50,164.754857
-5.223819,50,164.788791
-3.424695,50,164.820957
-7.087696,50,164.853171
-7.911563,50,164.886873
-7.173002,50,164.919229
-8.863307,50,164.951015
-5.995432,50,165.560733
-3.406458,50,165.595243
-9.926184,50,165.628269
-2.901672,50,165.661068
-4.792211,50,165.695084
-4.316233,50,165.72779
-5.786053,50,165.761103
-8.613709,50,165.795069
-5.79518,50,165.827513
-6.293603,50,165.861156
-7.579556,50,166.477337
-4.524811,50,166.510838
-6.428967,50,166.543017
-2.811545,50,166.576148
-6.330949,50,166.609421
-7.580505,50,166.641651
-5.938234,50,166.675139
-5.904144,50,166.710738
-3.783064,50,166.743026
-7.936622,50,166.77505
-8.001878,50,167.393212
-4.983862,50,167.426979
-6.627928,50,167.460378
-6.997466,50,167.493423
-8.705467,50,167.527783
-8.540373,50,167.560935
-2.350704,50,167.59426
-6.222282,50,167.628495
-9.1414,50,167.662601
-9.282733,50,167.69624
-6.331675,50,167.730484
-5.134949,50,168.378754
-6.821144,50,168.411519
-7.345342,50,168.444786
-9.314232,50,168.47782
-3.512126,50,168.510174
-5.831054,50,168.543948
-5.473165,50,168.576446
-5.991956,50,168.609597
-7.963543,50,168.64424
-6.770455,50,168.67751
-8.416001,50,169.285459
-5.569187,50,169.317268
-4.246836,50,169.350117
-8.478275,50,169.382256
-6.835049,50,169.414103
-6.586445,50,169.447148
-6.97983,50,169.479396
-6.675912,50,169.511035
-6.268771,50,169.543756
-7.4008,50,169.575583
-9.331677,50,170.175569
-6.827869,50,170.207309
-3.071854,50,170.240243
-4.441172,50,170.271729
-6.299581,50,170.303326
-6.878317,50,170.33488
-7.818205,50,170.367628
-6.451983,50,170.39963
-6.556679,50,170.431701
-6.394177,50,170.464477
-4.556879,50,171.028655
-4.885601,50,171.061469
-6.432685,50,171.093113
-6.71719,50,171.125031
-6.310448,50,171.157359
-4.276827,50,171.188994
-3.36864,50,171.220497
-3.068317,50,171.252889
-3.970666,50,171.284465
-6.067135,50,171.316535
-9.130503,50,171.348037
-7.538131,50,171.922729
-4.557142,50,171.954327
-7.487219,50,171.98775
-7.079937,50,172.019952
-7.026754,50,172.052077
-4.712888,50,172.085184
-7.851164,50,172.117016
-6.84548,50,172.148358
-7.979674,50,172.181102
-7.320131,50,172.212817
-10.326912,50,172.79002
-10.220178,50,172.821568
-6.535018,50,172.85297
-6.749653,50,172.885494
-6.718682,50,172.917577
-6.265787,50,172.949794
-7.092919,50,172.98245
-6.356714,50,173.014137
-5.77657,50,173.0454
-5.369354,50,173.078166
-6.451126,50,173.645373
-7.1593,50,173.677833
-4.143664,50,173.709383
-6.287507,50,173.740637
-6.698551,50,173.773472
-6.45105,50,173.806287
-6.951676,50,173.838137
-9.193451,50,173.869663
-6.556723,50,173.902308
-8.818579,50,173.934291
-7.326866,50,174.50357
-6.14664,50,174.535428
-7.667993,50,174.56699
-7.804244,50,174.599541
-5.183461,50,174.81074
-5.930293,50,174.842781
-7.027604,50,174.874614
-9.080617,50,174.907219
-8.305152,50,174.938938
-5.451225,50,174.970701
-4.156417,50,175.003735
-6.872352,50,175.574302
-6.063531,50,175.607169
-6.159234,50,175.639052
-3.4287,50,175.671033
-6.68649,50,175.703862
-4.595569,50,175.735556
-7.624878,50,175.767451
-5.916735,50,175.800477
-7.928058,50,175.832327
-6.50999,50,175.864223
-4.761022,50,176.469548
-6.817506,50,176.501657
-5.844608,50,176.53439
-6.455896,50,176.565971
-7.001553,50,176.597796
-6.476729,50,176.630774
-5.171236,50,176.662762
-6.293066,50,176.694617
-9.698834,50,176.727405
-5.712189,50,176.759279
-4.956616,50,177.361673
-3.903423,50,177.394081
-6.018515,50,177.429429
-6.905541,50,177.462717
-11.174421,50,177.496355
-7.616316,50,177.530684
-5.940032,50,177.564107
-5.811294,50,177.596508
-6.413496,50,177.62984
-5.51311,50,177.661955
-4.011173,50,178.264233
-7.446036,50,178.296155
-7.492752,50,178.327851
-8.5836,50,178.36058
-6.445731,50,178.39225
-8.217522,50,178.424138
-6.490269,50,178.457367
-7.960463,50,178.489427
-6.90808,50,178.5213
-4.165795,50,178.554261
-5.706298,50,178.586165
-6.336925,50,179.188116
-5.2991,50,179.219915
-3.160586,50,179.252762
-6.650454,50,179.284431
-5.092714,50,179.315948
-6.434362,50,179.349045
-2.995419,50,179.381143
-6.009345,50,179.413135
-6.363972,50,179.446109
-7.108408,50,179.477742
-7.414473,50,180.058221
-7.325193,50,180.090162
-7.943479,50,180.122307
-5.083832,50,180.154982
-6.493251,50,180.186633
-6.778935,50,180.218231
-6.396792,50,180.249633
-4.887938,50,180.282162
-6.699395,50,180.313784
-6.591137,50,180.345536
-5.545502,50,180.94651
-5.082537,50,180.979134
-5.281901,50,181.011012
-5.780631,50,181.042717
-6.527011,50,181.075493
-4.42065,50,181.107352
-5.458117,50,181.139074
-6.078659,50,181.17205
-3.198366,50,181.203802
-8.604699,50,181.235424
-3.916645,50,181.832977
-5.524964,50,181.864384
-2.809061,50,181.897281
-3.672823,50,181.929222
-4.580177,50,181.960836
-7.261919,50,181.993397
-3.744227,50,182.024854
-2.306454,50,182.056418
-5.34506,50,182.089313
-7.181617,50,182.121196
-7.792481,50,182.720243
-7.145843,50,182.751949
-3.332502,50,182.784775
-4.495013,50,182.81644
-7.627752,50,182.84842
-7.300502,50,182.880017
-6.770351,50,182.912763
-7.042037,50,182.944688
-7.083969,50,182.976224
-7.205488,50,183.009227
-7.171899,50,183.041083
-5.186567,50,183.639072
-7.237865,50,183.670445
-6.529135,50,183.702866
-7.103365,50,183.734328
-6.6746,50,183.766381
-6.879576,50,183.800304
-2.626022,50,183.832556
-3.909607,50,183.871254
-6.694366,50,183.909573
-6.035556,50,183.943073
-5.57089,50,184.571672
-6.811559,50,184.604306
-6.60236,50,184.637752
-5.73103,50,184.669894
-4.916266,50,184.70224
-6.530054,50,184.735709
-6.471073,50,184.76819
-6.170087,50,184.800348
-5.218888,50,184.834007
-6.152374,50,184.86686
-7.099092,50,185.477115
-2.95223,50,185.509004
-6.059194,50,185.542418
